YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2003,3,21,4.86,1.59,3.23,4.58,10.53,11.02,0.49
2003,3,22,4.42,0.08,2.25,4.2,14.72,12.5,-2.22
2003,3,23,7.16,1.44,4.3,6.08,18.56,16.39,-2.17
2003,3,24,10.11,6.19,8.15,9.48,16.11,19.02,2.92
2003,3,25,9.52,6.73,8.13,9.35,11.09,16.4,5.3
2003,3,26,10.13,6.28,8.21,9.7,11.9,16.86,4.96
2003,3,27,10.25,6.22,8.23,9.58,12.59,17.69,5.11
2003,3,28,11.8,8.08,9.94,11.19,13.75,18.66,4.9
2003,3,29,11.87,10.26,11.07,11.54,8.17,16.26,8.09
2003,3,30,9.25,7.13,8.19,9.58,10.53,15.62,5.1
2003,3,31,6.62,2.84,4.73,6.89,9.91,12.06,2.15
2003,4,1,6.9,4.35,5.62,6.7,11.45,12.64,1.19
2003,4,2,5.3,3.38,4.34,5.26,4.65,7.84,3.19
2003,4,3,4.3,1.08,2.69,4.21,8.55,8.23,-0.32
2003,4,4,6.05,3.73,4.89,6.24,12.54,11.4,-1.15
2003,4,5,7.59,4.72,6.15,8.01,7.11,12.06,4.95
2003,4,6,4.9,0.63,2.76,5.28,10.41,9.3,-1.1
2003,4,7,1.25,-4.53,-1.64,1.66,10.98,6.94,-4.04
2003,4,8,1.94,-3.61,-0.84,2.51,11.95,7.57,-4.39
2003,4,9,1.67,-3.85,-1.09,2.19,11.34,7.06,-4.28
2003,4,10,1.65,-1.43,0.11,2.1,6.32,5.01,-1.31
2003,4,11,3.74,-0.59,1.58,4.05,12.04,9.9,-2.14
2003,4,12,6.69,0.8,3.74,6.3,16.57,14.27,-2.3
2003,4,13,10.16,5.92,8.04,9.84,15.06,17.23,2.17
2003,4,14,11.97,6.87,9.42,11.53,13.45,18.83,5.39
2003,4,15,13.65,8.39,11.01,13.26,16.56,22.25,5.69
2003,4,16,14.4,8.86,11.62,13.84,14.08,21.37,7.3
2003,4,17,12.95,7.84,10.4,12.61,14.02,19.9,5.9
2003,4,18,10.73,5.92,8.33,10.73,11.16,16.91,5.75
2003,4,19,6.83,3.72,5.27,7.09,7.7,10.3,2.59
2003,4,20,9.65,6.68,8.16,10.01,11.09,14.89,3.8
2003,4,21,13.61,9.77,11.69,13.78,12.21,19.84,7.63
2003,4,22,11.68,6.37,9.03,12.12,10.86,17.35,6.49
2003,4,23,10.58,6.03,8.3,10.98,14.28,17.16,2.88
2003,4,24,14.21,9.1,11.65,13.66,15.66,21.15,5.49
2003,4,25,15.76,11.49,13.62,15.44,10.86,21.31,10.45
2003,4,26,12.62,11.4,12.01,12.17,6.06,15.06,9.01
2003,4,27,11.51,8.94,10.23,11.38,6.59,14.68,8.09
2003,4,28,15.36,12.01,13.69,15.03,12.05,21.65,9.6
2003,4,29,13.8,9.8,11.8,13.95,7.34,17.41,10.07
2003,4,30,12.17,10.51,11.33,11.95,6.17,15.56,9.4
2003,5,1,11.92,8.21,10.07,11.85,7.84,15.99,8.15
2003,5,2,12.3,9.12,10.72,12.08,8.6,16.38,7.79
2003,5,3,11.9,7.62,9.76,12.02,7.88,16.25,8.37
2003,5,4,14.61,8.89,11.75,14.4,15.18,21.47,6.29
2003,5,5,14.54,12.37,13.46,14.57,6.77,17.69,10.9
2003,5,6,11.44,7.86,9.65,11.37,9.43,15.76,6.33
2003,5,7,11.76,6.25,9.01,11.84,14.3,18.24,3.94
2003,5,8,13.62,8.78,11.2,14.02,12.73,19.75,7.02
2003,5,9,11.78,9.3,10.54,11.99,6.14,14.68,8.54
2003,5,10,12.42,7.37,9.9,13.13,10.87,17.36,6.49
2003,5,11,13.44,9.2,11.32,13.51,10.58,17.95,7.37
2003,5,12,11.07,8.63,9.85,11.19,5.65,13.54,7.9
2003,5,13,9.31,5.96,7.64,9.62,6.04,12.6,6.56
2003,5,14,8.91,6.04,7.48,9.26,7.16,12.73,5.56
2003,5,15,9.46,4.79,7.12,10.18,8.33,13.69,5.36
2003,5,16,11.73,5.85,8.79,12.08,13.67,17.52,3.85
2003,5,17,13.68,10.27,11.98,13.72,7.99,17.36,9.37
2003,5,18,13.65,10.99,12.32,13.69,6.38,17.11,10.73
2003,5,19,12.27,10.64,11.45,12.04,7.34,15.47,8.13
2003,5,20,11.25,7.45,9.35,11.49,7.66,14.94,7.26
2003,5,21,12.12,9.3,10.7,12.35,8.24,16.35,8.11
2003,5,22,14.19,12.24,13.21,14.2,6.67,17.37,10.69
2003,5,23,13.58,11.66,12.62,13.48,5.06,16.05,10.98
2003,5,24,12.97,11.11,12.04,13.01,5.04,15.94,10.9
2003,5,25,12.77,9.83,11.3,13.09,8.41,16.67,8.26
2003,5,26,14.1,9.19,11.65,15.1,13.63,20,6.37
2003,5,27,15.55,10.57,13.06,16.08,12.66,21.37,8.71
2003,5,28,17.35,13.17,15.26,17.51,12.4,22.83,10.44
2003,5,29,18.81,14.02,16.41,18.94,12.55,24.53,11.98
2003,5,30,20.53,15.69,18.11,20.79,13.3,26.82,13.51
2003,5,31,20.84,15.03,17.94,20.62,10.81,25.69,14.87
2003,6,1,21.73,15.39,18.56,21.18,12.04,26.81,14.77
2003,6,2,18.69,16.23,17.46,18.69,10.13,24.19,14.06
2003,6,3,19.07,16.49,17.78,19.12,10.38,23.44,13.06
2003,6,4,21.07,18.23,19.65,20.91,9.5,25.87,16.37
2003,6,5,17.14,12.82,14.98,17.23,7.87,20.99,13.12
2003,6,6,18.81,13.94,16.37,18.81,13.7,24.39,10.69
2003,6,7,20.58,16.34,18.46,20.79,11.05,25.36,14.31
2003,6,8,18.37,15.11,16.74,18.16,14.45,25.21,10.76
2003,6,9,15.94,10.68,13.31,16.62,11.17,20.81,9.64
2003,6,10,18.73,15.78,17.26,18.63,10.2,23.43,13.23
2003,6,11,18.43,14.07,16.25,18.82,8.8,22.71,13.91
2003,6,12,18.92,14.63,16.77,19.15,12.09,25.23,13.15
2003,6,13,18.13,11.79,14.96,18.73,12.41,23.63,11.22
2003,6,14,16.88,13.3,15.09,17.04,9.66,22.03,12.37
2003,6,15,17.4,11.99,14.69,17.95,12.05,23.24,11.19
2003,6,16,17.98,12.33,15.15,18.38,13.29,23.84,10.55
2003,6,17,19.01,14.72,16.87,19.37,13.11,25.75,12.64
2003,6,18,17.78,14.01,15.9,18.25,8.95,21.88,12.94
2003,6,19,18.48,15.48,16.98,18.94,7.93,22.69,14.76
2003,6,20,16.22,10.66,13.44,16.69,7.76,19.84,12.08
2003,6,21,16.74,10.13,13.44,17.26,10.9,21.74,10.85
2003,6,22,19.84,13.69,16.77,19.73,13.34,25.74,12.39
2003,6,23,19.69,15.44,17.57,19.77,9.09,23.9,14.81
2003,6,24,16.95,12.06,14.51,17.75,10.17,21.66,11.48
2003,6,25,16.85,11.84,14.35,17.48,13.68,22.82,9.14
2003,6,26,18.28,12.76,15.52,18.66,13.28,24.77,11.48
2003,6,27,18.86,14.63,16.75,19.33,10.92,23.94,13.02
2003,6,28,17.63,12.94,15.29,18.19,7.99,21.25,13.26
2003,6,29,19.18,12.23,15.7,19.91,13.89,24.96,11.07
2003,6,30,17.72,15.36,16.54,17.83,7.04,22.31,15.28
2003,7,1,15.99,13.83,14.91,16,4.77,18.14,13.37
2003,7,2,15.06,12.62,13.83,15.08,6.65,18.29,11.65
2003,7,3,14.72,12.54,13.63,14.78,6.7,18.34,11.65
2003,7,4,15.67,13.51,14.59,15.8,7.05,19.26,12.21
2003,7,5,16.67,12.82,14.74,17.3,9.27,20.93,11.66
2003,7,6,16.8,12.6,14.7,17.42,10.23,21.05,10.81
2003,7,7,18.56,13.45,16.01,18.79,9.51,23.2,13.69
2003,7,8,17.48,13.13,15.3,17.97,11.03,22.55,11.51
2003,7,9,18.97,14.75,16.86,19.35,10.46,24.28,13.82
2003,7,10,20.23,14.08,17.15,20.74,14.23,26.07,11.83
2003,7,11,19.84,15.19,17.51,20.02,11.42,24.91,13.5
2003,7,12,17.59,11.55,14.58,18.44,10.49,22.66,12.17
2003,7,13,18.48,12.78,15.62,19.02,13.41,24.37,10.94
2003,7,14,20.01,13.49,16.75,20.19,13.5,26.74,13.24
2003,7,15,21.99,14.08,18.04,21.88,15.98,29.22,13.24
2003,7,16,22.23,17,19.62,22.35,13.54,29.89,16.35
2003,7,17,18.87,14.74,16.8,19.15,6.19,22.37,16.18
2003,7,18,20.39,15.23,17.8,20.32,10.22,25,14.78
2003,7,19,22.57,14.58,18.58,22.22,14.19,28.73,14.55
2003,7,20,20.93,15.59,18.26,21.16,9.58,26.54,16.96
2003,7,21,20.9,15.39,18.15,21.17,11.09,26.17,15.09
2003,7,22,19.59,14.32,16.95,20.05,9.07,23.87,14.8
2003,7,23,19.62,14.57,17.09,19.73,8.59,23.51,14.92
2003,7,24,18.55,14.69,16.62,18.68,8.14,22.05,13.91
2003,7,25,17.97,14.12,16.04,18.05,9.57,22.21,12.64
2003,7,26,18.68,15.53,17.11,19.12,9.02,22.64,13.62
2003,7,27,18.4,15.67,17.04,18.42,7.64,20.89,13.25
2003,7,28,17.48,12.17,14.83,17.4,9.73,21.81,12.08
2003,7,29,19.5,14.04,16.77,19.66,11.08,24.63,13.55
2003,7,30,18.61,15.8,17.21,18.93,8.6,22.43,13.83
2003,7,31,18.4,13.95,16.17,18.94,11.8,23.45,11.65
2003,8,1,20.62,15.76,18.19,20.51,10.57,25.23,14.65
2003,8,2,20.77,16.56,18.66,21.31,11.38,26.42,15.05
2003,8,3,22.13,16.62,19.37,22.81,13.55,28.4,14.84
2003,8,4,22.71,16.37,19.54,22.9,12.67,29.21,16.54
2003,8,5,22.66,15.9,19.28,22.71,14.23,29.73,15.51
2003,8,6,24.73,17.17,20.95,24.69,15.92,32.76,16.84
2003,8,7,24.57,18.66,21.62,24.73,12.27,31.2,18.94
2003,8,8,23.28,18.84,21.06,24.01,12.85,30.12,17.28
2003,8,9,21.39,16.32,18.86,21.89,12.61,28.01,15.4
2003,8,10,23.76,16.75,20.26,23.62,14.86,31.05,16.19
2003,8,11,25.54,15.7,20.62,24.69,11.34,31.15,19.8
2003,8,12,24.58,17.93,21.26,24.56,12.12,31.58,19.47
2003,8,13,22.63,18.03,20.33,23.2,10.13,27.77,17.63
2003,8,14,19.22,12.43,15.82,19.59,10.13,23.16,13.03
2003,8,15,17.77,11.07,14.42,18.55,12.02,23.65,11.63
2003,8,16,17.37,11.17,14.26,17.84,11.41,22.69,11.27
2003,8,17,20.37,14.15,17.26,20.7,13.13,26.83,13.7
2003,8,18,19.37,16.48,17.93,19.48,5.72,22.29,16.56
2003,8,19,18.81,13.46,16.14,19.42,8.55,23.25,14.7
2003,8,20,18.37,10.85,14.61,18.72,10.35,23.63,13.28
2003,8,21,17.52,12.46,14.99,17.74,11.05,23.22,12.18
2003,8,22,18.43,14.99,16.71,18.7,11.99,23.99,12
2003,8,23,19.8,15.99,17.9,20.26,9.8,24.8,15
2003,8,24,17.98,12.24,15.11,18.79,11.71,23.37,11.65
2003,8,25,17.93,12.16,15.05,18.45,10.54,23.62,13.08
2003,8,26,18.09,13.05,15.57,18.75,13.46,24.69,11.23
2003,8,27,16.57,12.13,14.35,17.05,8.52,21.01,12.49
2003,8,28,15.65,12.07,13.86,16.15,8.68,19.3,10.62
2003,8,29,14.7,13.05,13.88,14.66,4.94,17.19,12.25
2003,8,30,14.68,10.87,12.78,14.94,7.53,18.47,10.93
2003,8,31,13.54,9.57,11.55,13.44,6.91,17.12,10.21
2003,9,1,12.94,9.8,11.37,12.93,7.25,16.9,9.65
2003,9,2,13.9,9.22,11.56,13.93,10.35,19.05,8.7
2003,9,3,14.57,9.36,11.97,14.81,12.3,20.74,8.45
2003,9,4,15.63,10.7,13.17,15.87,13.93,22.4,8.48
2003,9,5,16.67,10.09,13.38,16.67,15.61,24.55,8.94
2003,9,6,16.66,13.1,14.88,16.77,8.02,20.96,12.94
2003,9,7,15.03,9.51,12.27,14.73,9.41,19.13,9.73
2003,9,8,15.03,9.54,12.29,15.29,10.79,20.4,9.61
2003,9,9,14.66,11.13,12.9,14.98,10.89,20.49,9.6
2003,9,10,14.12,12.64,13.38,14.02,8.31,18.85,10.54
2003,9,11,14.27,10.25,12.26,14.29,8.95,19.37,10.43
2003,9,12,14.7,12.5,13.6,14.64,10.81,20.15,9.34
2003,9,13,13.87,9.51,11.69,14.1,10.61,19.8,9.19
2003,9,14,13.75,8.12,10.93,13.78,14.16,20.96,6.81
2003,9,15,15.74,10.21,12.98,15.23,13.05,22.05,9
2003,9,16,17.84,10.27,14.05,16.53,11.77,24.19,12.43
2003,9,17,17.05,10.67,13.86,16.12,14.88,24.58,9.7
2003,9,18,17.73,11.4,14.56,17.3,14.59,25.66,11.08
2003,9,19,18.21,13.3,15.76,17.71,15.47,26.51,11.05
2003,9,20,18.41,12.56,15.49,17.9,15.96,27.46,11.5
2003,9,21,18.54,13.26,15.9,18.44,15.27,26.43,11.17
2003,9,22,18.35,12.67,15.51,18.26,11.7,24.37,12.67
2003,9,23,11.45,7.24,9.34,11.39,7.34,14.61,7.27
2003,9,24,10.83,4.66,7.75,10.99,10.09,16.58,6.49
2003,9,25,11.23,4.26,7.75,11.15,14.59,19.33,4.74
2003,9,26,11.8,7.94,9.87,11.65,11.72,17.83,6.11
2003,9,27,12.23,10.58,11.4,12.3,5.6,15.32,9.72
2003,9,28,12.74,10.4,11.57,12.84,7.8,17.57,9.76
2003,9,29,12.21,8.21,10.21,11.83,8.29,16.23,7.94
2003,9,30,11.77,6.22,9,11.63,12.16,18.37,6.2
2003,10,1,10.76,8.27,9.51,10.61,7.95,14.42,6.47
2003,10,2,14.17,12.07,13.12,13.62,10.87,20.33,9.46
2003,10,3,14.91,13.39,14.15,14.65,6.41,18.97,12.55
2003,10,4,11.12,7.89,9.51,11.05,6.3,14.6,8.3
2003,10,5,8.82,5.98,7.4,8.69,8.09,13.01,4.9
2003,10,6,8.71,6.46,7.58,8.48,9.18,13.24,4.06
2003,10,7,9.3,6.56,7.94,8.94,3.2,11.18,7.99
2003,10,8,10.51,8.84,9.68,10.11,7.48,14.35,6.87
2003,10,9,12.75,10.74,11.75,12.36,6.71,16.4,9.69
2003,10,10,13.98,12.34,13.16,13.77,7.94,17.98,10.05
2003,10,11,11.53,8.44,9.99,11.37,9.23,15.97,6.73
2003,10,12,9.21,5.2,7.2,9.06,10.8,15.1,4.3
2003,10,13,8.62,4.1,6.36,8.57,10.15,14.15,4
2003,10,14,7.98,2.95,5.47,7.84,10.72,14.1,3.39
2003,10,15,6.23,1.54,3.88,6.21,12.55,13.56,1.01
2003,10,16,6.4,1.97,4.19,6.41,11.43,13.27,1.84
2003,10,17,5.87,0.83,3.35,5.81,12.7,13.2,0.51
2003,10,18,5.33,0.27,2.8,5.23,13.09,13.05,-0.05
2003,10,19,5.17,1.55,3.37,5.24,11.14,11.6,0.46
2003,10,20,6.39,3.92,5.15,6.58,7.31,10.66,3.35
2003,10,21,5.38,3.01,4.19,5.42,6.5,8.88,2.38
2003,10,22,4.17,1.48,2.83,4.09,9.03,9.66,0.63
2003,10,23,2.18,-2,0.08,2.26,9.87,7.25,-2.62
2003,10,24,0.26,-0.7,-0.22,-0.7,7,3.06,-3.95
2003,10,25,5.26,3.88,4.57,4.98,7.66,8.91,1.26
2003,10,26,5.88,4.45,5.17,5.71,5.55,9.01,3.47
2003,10,27,2.55,-1.17,0.69,2.29,9.31,7.63,-1.68
2003,10,28,1.77,-0.35,0.71,1.3,12.38,9.77,-2.61
2003,10,29,3.62,1.06,2.34,3.62,12.2,9.65,-2.56
2003,10,30,6,4.64,5.32,5.94,5.77,9.88,4.12
2003,10,31,8.2,7.48,7.83,7.79,6.37,11.15,4.78
2003,11,1,7.47,6.76,7.12,7.27,4.76,10.32,5.57
2003,11,2,8.58,7.44,8.01,8.34,5.95,11.26,5.31
2003,11,3,10.63,8.99,9.81,10.01,5.63,13.47,7.84
2003,11,4,8.62,7.49,8.05,8.58,7.34,13.69,6.36
2003,11,5,7.78,5.65,6.72,7.57,10.34,14.15,3.81
2003,11,6,6.42,4.35,5.39,5.94,10.72,13.58,2.87
2003,11,7,4.66,1.76,3.21,4.29,9.61,10.24,0.63
2003,11,8,4.48,2.02,3.25,4.31,9,10.09,1.08
2003,11,9,5.78,4.48,5.13,5.46,12.45,12.3,-0.15
2003,11,10,8.2,7.25,7.73,7.78,8.91,13.32,4.41
2003,11,11,4.51,3.25,3.88,4.43,7.52,9.23,1.71
2003,11,12,5.56,4.38,4.98,5.6,8.23,9.37,1.15
2003,11,13,7.43,6.73,7.08,7.3,7.29,12.08,4.8
2003,11,14,5.44,4.68,5.06,5.3,3.31,7.37,4.07
2003,11,15,6.21,5.48,5.84,6.19,4.05,8.86,4.8
2003,11,16,5.61,5.23,5.42,5.1,2.96,6.72,3.76
2003,11,17,5.77,5.12,5.44,5.51,3.41,7.08,3.66
2003,11,18,10.93,10.26,10.59,10.59,6.65,13.91,7.26
2003,11,19,11.26,10.33,10.79,10.92,3.02,13.15,10.12
2003,11,20,8.69,7.39,8.05,8.53,3.03,10.04,7.01
2003,11,21,8.19,7.45,7.82,7.94,2.7,9.45,6.76
2003,11,22,10.64,9.73,10.18,10.08,4.48,13.24,8.76
2003,11,23,11.56,10.47,11.01,10.88,3.78,13.86,10.08
2003,11,24,10.01,9.25,9.63,9.83,5.12,12.14,7.02
2003,11,25,7.28,6.4,6.84,6.9,4.96,10.47,5.51
2003,11,26,6.52,5.11,5.81,6.17,4.11,8.9,4.8
2003,11,27,4.81,4.51,4.66,4.67,3.05,6.76,3.7
2003,11,28,3.06,2.51,2.79,2.62,7.87,8.09,0.23
2003,11,29,2.76,0.31,1.54,2.77,6.04,6.14,0.1
2003,11,30,6.49,5.62,6.06,6.22,5.63,9.46,3.83
2003,12,1,8.76,7.83,8.29,8.19,6.26,12.11,5.85
2003,12,2,5.16,4.62,4.89,4.58,3.42,6.96,3.54
2003,12,3,4.19,3.73,3.96,4.27,3.98,7.21,3.23
2003,12,4,3.79,2.56,3.18,3.76,2.03,5.02,2.99
2003,12,5,2.87,1.87,2.37,2.5,3.59,4.9,1.3
2003,12,6,2.52,0.05,1.29,2.05,10.06,6.65,-3.41
2003,12,7,-2.35,-4.6,-3.47,-2.59,5.64,1.7,-3.94
2003,12,8,-1.77,-3.17,-2.48,-2.1,7.91,3.51,-4.39
2003,12,9,-1.2,-3.96,-2.58,-1.84,5.6,2.72,-2.89
2003,12,10,-1.37,-2.45,-1.91,-1.58,6.19,2.75,-3.44
2003,12,11,1.2,0.68,0.94,0.89,4.93,4.03,-0.9
2003,12,12,2.62,2.63,2.62,1.82,4.29,5.4,1.11
2003,12,13,9.56,8.98,9.27,8.95,5.27,11.35,6.08
2003,12,14,7.03,5.4,6.21,6.48,4.32,9.01,4.69
2003,12,15,3.99,1.69,2.84,3.42,2.02,5.26,3.25
2003,12,16,3.73,2.98,3.36,3.22,5.77,7.43,1.65
2003,12,17,1.48,0.82,1.15,0.85,7.46,5.83,-1.63
2003,12,18,0.43,0.26,0.34,-0.2,8.09,5.9,-2.19
2003,12,19,3.51,3.15,3.33,3.4,4.53,5.45,0.92
2003,12,20,7.19,6.43,6.81,6.73,5.07,9.85,4.78
2003,12,21,5.06,2.94,4,4.54,4.35,7.48,3.12
2003,12,22,1.75,0.44,1.1,1.29,2.38,3,0.62
2003,12,23,0.88,0.51,0.7,0.65,3.19,2.24,-0.95
2003,12,24,2.73,2.2,2.47,2.48,2.57,4.08,1.5
2003,12,25,6.5,6.04,6.27,6.14,3.38,7.93,4.55
2003,12,26,5.13,4.28,4.71,4.93,3.83,7.74,3.91
2003,12,27,6.27,5.02,5.65,5.81,3.84,8.29,4.44
2003,12,28,4.91,3.81,4.37,4.51,5.57,7.56,1.98
2003,12,29,0.83,0.61,0.72,0.33,4.7,3.44,-1.27
2003,12,30,0.86,0.44,0.65,0.11,4.27,3.14,-1.13
2003,12,31,0.05,-0.28,-0.11,0.05,4.09,2,-2.09
2004,1,1,-1.11,-1.99,-1.55,-1.27,2.55,0.4,-2.13
2004,1,2,-2.88,-4.15,-3.51,-3.2,5.56,0.33,-5.24
2004,1,3,-3.61,-5.58,-4.6,-3.58,3.56,-1.13,-4.69
2004,1,4,1.48,1.23,1.36,0.94,6.78,4.22,-2.56
2004,1,5,1.51,1.34,1.43,1.24,0.87,1.87,1
2004,1,6,3.99,3.86,3.93,3.48,4.92,6.56,1.64
2004,1,7,4.59,4.37,4.48,4.26,5.86,7.37,1.51
2004,1,8,3.35,2.37,2.87,3.12,5.61,5.92,0.31
2004,1,9,5.76,4.78,5.27,5.23,4.92,8.12,3.19
2004,1,10,4.33,3.93,4.13,4.19,5.67,7.67,2.01
2004,1,11,8.62,7.46,8.04,7.98,5.89,11.43,5.54
2004,1,12,5.04,4.33,4.69,4.54,2.62,6.63,4.02
2004,1,13,7.08,5.17,6.12,6.48,5.3,9.73,4.43
2004,1,14,4.39,3.56,3.98,4.05,3.16,5.63,2.47
2004,1,15,3.53,2.44,2.98,3.23,4.5,5.4,0.9
2004,1,16,5.47,3.62,4.55,4.9,4.08,7.32,3.24
2004,1,17,3.86,2.64,3.25,3.73,3.79,6.29,2.5
2004,1,18,0.59,-1.27,-0.35,0.34,3.81,2.63,-1.18
2004,1,19,4.08,3.52,3.8,3.79,8.77,8.66,-0.11
2004,1,20,5.05,3.98,4.51,4.55,9.34,8.62,-0.72
2004,1,21,0.04,-2.08,-1.02,-0.5,6.8,4.09,-2.71
2004,1,22,-0.33,-2.41,-1.37,-0.75,4.84,2.12,-2.73
2004,1,23,0.69,-1.09,-0.2,0.44,6.26,5.06,-1.2
2004,1,24,2.77,1.91,2.34,2.45,7.38,7.4,0.02
2004,1,25,1.85,1.54,1.69,1.52,4.8,4.58,-0.22
2004,1,26,-0.21,-1.17,-0.7,-0.38,3.3,1.84,-1.45
2004,1,27,0.12,-0.76,-0.32,0.19,4.68,2.92,-1.76
2004,1,28,0.81,-0.62,0.1,0.57,4.75,3.69,-1.06
2004,1,29,0.25,-1.09,-0.42,-0.23,4.41,2.06,-2.35
2004,1,30,-0.02,-2.52,-1.27,-0.33,4.23,2.34,-1.89
2004,1,31,5.51,3.79,4.65,4.89,10.32,10.36,0.04
2004,2,1,9.09,6.82,7.95,8.52,5.62,11.91,6.29
2004,2,2,9.9,8.82,9.36,9.39,4.63,11.79,7.15
2004,2,3,10.33,7.88,9.11,9.8,6.62,14.03,7.41
2004,2,4,11.01,7.83,9.43,10.53,7.62,15.58,7.96
2004,2,5,10.76,9.23,10,10.35,3.89,12.87,8.99
2004,2,6,10.48,8.94,9.71,9.97,3.72,12.27,8.55
2004,2,7,6.8,4.37,5.58,6.33,4.28,8.85,4.57
2004,2,8,4.25,1.46,2.86,3.79,4.29,6.18,1.89
2004,2,9,2.22,0.17,1.19,1.76,7.67,5.66,-2
2004,2,10,1.33,-0.37,0.48,1.14,8.06,5.12,-2.95
2004,2,11,6.71,5.92,6.31,6.44,6.39,9.13,2.74
2004,2,12,3.56,2.61,3.08,3.48,6.48,6.8,0.31
2004,2,13,5.69,4.71,5.19,5.15,5.48,9.39,3.91
2004,2,14,4.61,3.23,3.92,3.54,6.62,8.23,1.62
2004,2,15,4.23,3.29,3.76,3.08,6.98,8.13,1.15
2004,2,16,2.49,1.87,2.19,2.3,7.59,7.58,0
2004,2,17,3.35,2.05,2.7,3.73,6.4,6.83,0.44
2004,2,18,4.82,3.26,4.04,4.76,4.97,7.72,2.75
2004,2,19,1.18,-1.63,-0.23,1.23,6.66,3.79,-2.87
2004,2,20,-1.19,-3.56,-2.38,-1.34,9.04,4.5,-4.54
2004,2,21,0.08,-1.62,-0.77,-0.05,8.12,4.81,-3.31
2004,2,22,0.82,-0.98,-0.08,0.66,8.31,5.95,-2.36
2004,2,23,0.26,-1.61,-0.67,-0.24,6.25,4,-2.25
2004,2,24,1.65,-0.65,0.51,1.47,6.98,5.17,-1.81
2004,2,25,0.72,-1.25,-0.27,0.6,4.97,3.32,-1.65
2004,2,26,-0.88,-3.15,-2.02,-1.27,5.73,2.2,-3.52
2004,2,27,-0.7,-1.88,-1.29,-1.02,5.15,2.39,-2.76
2004,2,28,-0.24,-1.72,-0.98,-0.28,6.13,3.48,-2.66
2004,2,29,-0.82,-2.66,-1.74,-0.9,6.69,3.31,-3.38
2004,3,1,-0.85,-3.06,-1.95,-0.73,7.59,3.9,-3.69
2004,3,2,1.05,-0.48,0.29,0.58,9.66,6.97,-2.7
2004,3,3,1.64,-0.81,0.41,1.57,10.36,7.8,-2.55
2004,3,4,3.18,1.05,2.11,2.94,6.14,6.4,0.26
2004,3,5,2.83,1.35,2.09,2.54,4.84,5.81,0.97
2004,3,6,2.62,1.38,2,2.65,6.44,6.37,-0.06
2004,3,7,3.33,2.55,2.94,3.2,5.48,6.38,0.91
2004,3,8,2.3,-0.39,0.96,2.7,10.26,6.86,-3.4
2004,3,9,1.13,-1.44,-0.16,1.24,5.99,3.99,-2
2004,3,10,0.26,-1.13,-0.44,0.34,4.57,2.82,-1.74
2004,3,11,0.5,-2.43,-0.97,0.88,8.23,5.45,-2.77
2004,3,12,2.19,0,1.1,2.03,9.26,6.33,-2.93
2004,3,13,7.05,4.53,5.8,6.74,7.15,11.25,4.11
2004,3,14,7.48,4.41,5.95,7.34,8.84,11.85,3.01
2004,3,15,10.82,8.25,9.53,10.58,5.81,14.03,8.23
2004,3,16,11.8,9.58,10.69,11.49,9.19,17.23,8.05
2004,3,17,10.83,8.38,9.61,10.68,13.08,18.68,5.6
2004,3,18,10.46,9.08,9.76,10.23,8.87,15.4,6.53
2004,3,19,9.78,7.61,8.69,9.48,5.46,12.65,7.19
2004,3,20,10.1,8.53,9.31,9.72,7.02,13.27,6.26
2004,3,21,8.43,4.97,6.69,8.28,5.14,11.48,6.34
2004,3,22,6.62,3.54,5.08,6.71,7.23,9.71,2.48
2004,3,23,4.91,2.63,3.77,5.4,5.98,8.23,2.26
2004,3,24,4.15,1.76,2.95,4.69,9.01,8.4,-0.62
2004,3,25,3.16,0.05,1.61,3.65,8.65,7.7,-0.95
2004,3,26,2.37,-0.41,0.98,2.87,9.23,6.83,-2.39
2004,3,27,4.21,-1.34,1.44,4.56,9.93,9.22,-0.71
2004,3,28,5.01,-0.99,2.01,4.19,13.46,11.19,-2.27
2004,3,29,7.34,2.56,4.95,6.31,11.33,13.34,2.01
2004,3,30,8.19,3.55,5.87,8.05,13.99,15.79,1.8
2004,3,31,10.84,6.55,8.69,10.87,16.66,19.15,2.48
2004,4,1,12.17,8.6,10.39,11.98,10.77,18.25,7.48
2004,4,2,10.48,8.33,9.4,10.37,6.16,13.95,7.8
2004,4,3,10.69,7.6,9.15,10.59,7.04,14.16,7.12
2004,4,4,10.08,5.38,7.73,10.14,5.91,13.33,7.41
2004,4,5,7.77,5.29,6.53,7.8,5.14,10.39,5.25
2004,4,6,5.8,3.47,4.63,5.95,5.79,9.07,3.27
2004,4,7,6.26,3.94,5.1,6.48,5.73,9.26,3.53
2004,4,8,5.55,3.21,4.38,5.74,6.8,8.96,2.16
2004,4,9,5.03,2.51,3.77,5.77,8.67,9.79,1.12
2004,4,10,5.08,3.13,4.1,5.03,10.66,10.26,-0.4
2004,4,11,5.92,2.54,4.23,6.57,10.02,11.23,1.21
2004,4,12,7.4,3.98,5.69,8.23,13.08,13.83,0.76
2004,4,13,8.53,6.01,7.26,8.91,8.89,13.2,4.31
2004,4,14,9.87,5.53,7.7,10.33,11.76,16.25,4.48
2004,4,15,10.53,5.23,7.87,10.48,14.95,17.77,2.82
2004,4,16,12.29,6.55,9.42,12.1,14.78,19.22,4.44
2004,4,17,11.07,7.76,9.41,11.24,11.54,17.95,6.41
