YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2000,9,29,16.67,14.47,15.57,16.3,5.67,19.96,14.29
2000,9,30,16.22,14.8,15.51,15.75,4.47,18.65,14.19
2000,10,1,14.21,13.23,13.73,14.22,4.19,15.81,11.63
2000,10,2,12.7,11.06,11.88,13.3,5.8,16.05,10.25
2000,10,3,13.61,10.41,12.01,13.87,5.3,16.12,10.81
2000,10,4,13.34,11.44,12.39,13.91,5.64,16.28,10.64
2000,10,5,13.01,10.35,11.68,13.57,5.7,16.23,10.52
2000,10,6,11.32,7.67,9.49,12.15,4.31,13.36,9.05
2000,10,7,10.38,6.64,8.51,11.46,5.38,12.92,7.53
2000,10,8,10.22,8.97,9.59,11.42,7.07,13.55,6.48
2000,10,9,10.67,7.51,9.08,11.42,4.54,13.25,8.71
2000,10,10,9.9,8.04,8.97,11.38,3.06,11.35,8.29
2000,10,11,10.12,7.86,8.98,11.43,4.57,12.13,7.56
2000,10,12,10.87,8.21,9.54,11.75,6.4,14.46,8.06
2000,10,13,11.06,9.4,10.23,11.65,6.66,14.86,8.19
2000,10,14,11.38,9.77,10.58,11.53,5.95,14.63,8.68
2000,10,15,11.65,10.83,11.24,12.07,8.04,15.83,7.8
2000,10,16,12.05,10.73,11.39,12.47,5.29,15.14,9.86
2000,10,17,11.09,8.87,9.98,11.15,6.48,13.51,7.03
2000,10,18,9.46,8.23,8.84,10.42,4.23,11.18,6.94
2000,10,19,11.4,9.28,10.34,11.28,7.09,14.93,7.83
2000,10,20,10.98,9.75,10.37,11.38,9.64,15.82,6.18
2000,10,21,13.8,12.35,13.08,13.62,7.42,17.97,10.55
2000,10,22,14,12.49,13.24,13.53,5.91,17.24,11.33
2000,10,23,14.16,12.25,13.21,13.95,5.85,17.6,11.75
2000,10,24,12.28,9.97,11.12,12.4,2.16,13.75,11.59
2000,10,25,12.44,9.86,11.15,12.43,3.92,14.98,11.06
2000,10,26,10.85,7.55,9.2,11.03,2.16,12.15,10
2000,10,27,11.6,10.54,11.07,11.66,4.12,13.57,9.44
2000,10,28,12.84,11.58,12.21,12.59,2.73,14.52,11.79
2000,10,29,10.21,7.7,8.96,10.46,2.64,11.66,9.02
2000,10,30,10.91,8.19,9.55,10.99,3.38,12.44,9.05
2000,10,31,9.37,7.58,8.48,9.91,3.77,11.5,7.73
2000,11,1,8.8,7.22,8.01,9.44,1.8,9.88,8.08
2000,11,2,8.38,7.12,7.75,9.24,5.45,11.7,6.26
2000,11,3,8.08,6.42,7.25,8.73,4.11,10.71,6.6
2000,11,4,7.8,6.3,7.05,8.13,3.47,9.74,6.27
2000,11,5,7.69,5.83,6.76,8.33,3.53,9.83,6.3
2000,11,6,7.84,6.25,7.05,8.58,4.88,10.85,5.97
2000,11,7,7.95,6.86,7.4,9.05,3.52,9.96,6.44
2000,11,8,8.38,7.42,7.9,9.08,1.44,9.37,7.93
2000,11,9,8.76,7.61,8.19,9.3,1.24,9.4,8.15
2000,11,10,8.47,7.08,7.78,8.98,2.52,9.51,7.01
2000,11,11,7.9,6.53,7.22,8.63,3.25,9.74,6.48
2000,11,12,8.06,6.62,7.34,8.51,2.5,9.45,6.94
2000,11,13,7.68,6.9,7.29,8.09,2.37,8.98,6.61
2000,11,14,7.22,6.19,6.7,7.83,2.71,8.9,6.19
2000,11,15,6.31,5.66,5.98,7.23,1.62,6.93,5.3
2000,11,16,6.8,5.9,6.34,7.5,3.27,8.41,5.15
2000,11,17,6.23,4.57,5.4,6.75,2.43,7.8,5.37
2000,11,18,6.83,5.6,6.22,7.37,2.96,7.95,4.99
2000,11,19,8.59,7.9,8.24,8.82,4.02,10.99,6.97
2000,11,20,6.58,5.71,6.14,7.44,2.83,7.98,5.16
2000,11,21,5.56,4.48,5.02,6.55,3.32,7.3,3.98
2000,11,22,8.2,6.69,7.44,8.05,3.97,9.96,5.99
2000,11,23,7.65,7.05,7.35,7.86,3.97,9.38,5.41
2000,11,24,7.26,6.26,6.76,7.26,3.6,8.76,5.16
2000,11,25,6.22,5.05,5.64,6.83,4.2,8.67,4.48
2000,11,26,7.59,6.43,7.01,7.44,3.85,8.79,4.94
2000,11,27,6.95,6.07,6.51,7.09,2.45,8.19,5.74
2000,11,28,10.46,9.72,10.08,9.75,5.84,12.37,6.53
2000,11,29,9.58,8.82,9.19,8.94,2.84,10.75,7.91
2000,11,30,8.98,8.45,8.72,8.32,2.95,10.42,7.47
2000,12,1,9.96,9.08,9.52,9.26,2.46,11.26,8.8
2000,12,2,9.59,8.99,9.3,8.95,1.74,10.36,8.62
2000,12,3,8.21,7.48,7.84,7.9,4.07,9.91,5.84
2000,12,4,6.65,5.63,6.14,6.94,3.98,8.48,4.5
2000,12,5,8.97,7.68,8.33,8.73,4.08,10.91,6.83
2000,12,6,9.59,8.98,9.28,9.15,2.2,10.51,8.31
2000,12,7,8.49,7.96,8.23,8.65,2.95,9.95,7.01
2000,12,8,10.75,8.59,9.67,9.89,3.73,12.91,9.18
2000,12,9,8.91,7.65,8.28,8.55,2.15,9.93,7.78
2000,12,10,8.95,7.51,8.23,8.6,3.73,10.97,7.24
2000,12,11,10.9,9.4,10.15,10.15,2.88,11.89,9.01
2000,12,12,11.69,10.8,11.25,10.9,1.48,12.15,10.66
2000,12,13,10.42,7.44,8.93,9.63,2.34,11.52,9.19
2000,12,14,7.58,5.47,6.52,7.43,3.03,8.87,5.83
2000,12,15,6.52,4.5,5.51,6.79,1.95,7.51,5.55
2000,12,16,5.83,4.04,4.94,6.29,0.98,6.44,5.45
2000,12,17,4.3,2.8,3.55,4.59,4.12,6.3,2.17
2000,12,18,2.8,2.37,2.58,4.1,2.57,3.77,1.2
2000,12,19,1.65,1.12,1.38,2.81,3.9,4.41,0.51
2000,12,20,0.57,-0.64,-0.04,2.24,4.22,3.14,-1.09
2000,12,21,-0.85,-2.18,-1.52,0.98,3.72,1.71,-2.02
2000,12,22,-1.5,-3.16,-2.33,0.27,4.32,1.31,-3.01
2000,12,23,-0.09,-0.95,-0.52,1.57,2.82,1.12,-1.7
2000,12,24,1.02,0.46,0.74,2.48,1.05,1.39,0.33
2000,12,25,0.13,-1.8,-0.83,1.23,3.88,1.45,-2.43
2000,12,26,-1.63,-3.17,-2.39,0.15,2.42,-0.38,-2.8
2000,12,27,-0.36,-1.38,-0.87,1.27,1.85,0.44,-1.41
2000,12,28,1.56,0.26,0.91,2.19,2.59,2.91,0.33
2000,12,29,2.52,1.01,1.76,2.91,1.3,3.01,1.72
2000,12,30,2.87,1.44,2.15,2.71,1.79,3.91,2.12
2000,12,31,1.76,0.66,1.21,2.12,3.8,3.7,-0.1
2001,1,1,2.37,1.4,1.88,3.08,3.39,3.76,0.37
2001,1,2,5.95,5.19,5.57,5.64,5.48,8.36,2.88
2001,1,3,6.02,4.8,5.4,5.8,4.58,8.18,3.6
2001,1,4,6.15,5.29,5.72,6.06,2.89,7.48,4.6
2001,1,5,6.72,6.15,6.44,6.39,4.98,9.58,4.6
2001,1,6,5.39,4.37,4.88,5.12,2.66,7.05,4.39
2001,1,7,4.94,4.21,4.58,4.97,2.3,6.2,3.9
2001,1,8,4.69,4.03,4.36,4.67,3.05,6.4,3.35
2001,1,9,4.4,3.41,3.9,3.92,4.09,6.15,2.07
2001,1,10,2.55,2.18,2.37,2.94,2.51,3.85,1.34
2001,1,11,0.87,-0.31,0.27,1.39,3.43,2.68,-0.75
2001,1,12,2.36,1.91,2.14,2.29,6.09,5.47,-0.63
2001,1,13,-0.5,-1.28,-0.89,0.59,4.12,2.48,-1.64
2001,1,14,0.42,-0.23,0.09,1.16,5.39,3.77,-1.63
2001,1,15,-1.46,-2.89,-2.17,0.23,3.44,0.93,-2.51
2001,1,16,-2.79,-3.82,-3.31,-0.99,5.28,0.55,-4.73
2001,1,17,-3.67,-4.95,-4.31,-1.97,4.98,-1,-5.97
2001,1,18,-2.06,-3.16,-2.61,-0.97,5.29,0.26,-5.02
2001,1,19,0.45,-0.82,-0.19,1.11,2.75,2.19,-0.56
2001,1,20,0.49,-0.13,0.19,1.67,1.8,1.55,-0.24
2001,1,21,0.1,-0.97,-0.43,1.46,2.8,1.51,-1.29
2001,1,22,1.74,1.28,1.51,2.54,3.29,3.26,-0.03
2001,1,23,4.21,3.76,3.99,3.99,5.66,7.99,2.33
2001,1,24,6.73,5.88,6.31,5.87,6.11,9.23,3.12
2001,1,25,4.48,3.91,4.2,4.37,3.64,6.33,2.69
2001,1,26,3.73,3.08,3.41,3.85,2.62,5.21,2.58
2001,1,27,3.42,2.61,3.01,3.65,3.24,4.76,1.52
2001,1,28,4.67,3.83,4.26,4.28,3.05,6.51,3.47
2001,1,29,3.82,2.06,2.94,3.58,3.13,5.76,2.63
2001,1,30,3.12,1.79,2.46,2.46,4.23,5.45,1.23
2001,1,31,1.3,0.51,0.9,1.8,3.74,3.89,0.15
2001,2,1,2.23,0.84,1.54,1.35,4.32,4.83,0.51
2001,2,2,0.69,-0.06,0.32,1.6,1.19,1.12,-0.06
2001,2,3,-0.15,-0.77,-0.45,1.31,2.36,0.97,-1.39
2001,2,4,0.41,-0.34,0.04,1.26,6.62,4.73,-1.89
2001,2,5,6.16,5.65,5.9,5.19,3.27,7.94,4.67
2001,2,6,8.68,7.5,8.08,7.34,2.64,10.2,7.56
2001,2,7,8.06,7.12,7.59,7.01,2.57,9.86,7.29
2001,2,8,6.83,5.63,6.23,6.24,5.86,8.93,3.08
2001,2,9,3.87,0.47,2.17,3.27,3.43,5.56,2.13
2001,2,10,2.75,1.28,2.01,2.83,6.16,5.49,-0.67
2001,2,11,8.25,7.04,7.64,7.3,5.26,10.3,5.04
2001,2,12,7.62,6.87,7.24,6.83,4.73,9.68,4.94
2001,2,13,5.05,4.19,4.62,4.85,4.37,7.62,3.26
2001,2,14,3.97,3.05,3.51,3.78,4.68,6.78,2.1
2001,2,15,4.56,2.73,3.65,3.83,9.05,9.73,0.66
2001,2,16,3.94,3.4,3.67,3.48,3.46,5.2,1.74
2001,2,17,3.69,2.3,3,3.82,4.57,5.64,1.07
2001,2,18,4.17,3.23,3.7,3.87,6.54,7.65,1.11
2001,2,19,4.55,3.43,3.99,4.48,2.93,5.76,2.83
2001,2,20,4.94,3.81,4.37,4.56,3.34,6.8,3.45
2001,2,21,6.15,5.08,5.62,5.73,3.16,7.58,4.44
2001,2,22,5.27,3.36,4.31,4.8,2.51,6.76,4.25
2001,2,23,2.4,-0.13,1.13,2.98,4.58,4.8,0.22
2001,2,24,-0.24,-3.07,-1.65,1.23,4.83,1.51,-3.32
2001,2,25,2.08,0.15,1.12,2.4,2.8,3.62,0.82
2001,2,26,2.12,-0.02,1.05,2.69,4.25,4.15,-0.1
2001,2,27,1.12,-1,0.06,2.09,5.18,4.02,-1.15
2001,2,28,2.44,0.99,1.72,3.24,5.01,5.29,0.29
2001,3,1,1.51,0.76,1.13,2.65,2.21,2.43,0.21
2001,3,2,0.55,-1.13,-0.29,1.47,4.19,2.33,-1.86
2001,3,3,-0.9,-3.94,-2.42,0.72,3.63,1.39,-2.24
2001,3,4,0.68,-0.56,0.05,1.59,4.59,3.51,-1.08
2001,3,5,1.02,-1.31,-0.14,1.44,5.64,4.55,-1.1
2001,3,6,1.82,-0.18,0.82,2.34,8.62,6.81,-1.81
2001,3,7,5.26,4.6,4.94,4.82,10.18,10.87,0.69
2001,3,8,7.21,6.87,7.04,6.58,4.19,9.29,5.1
2001,3,9,7.43,6.83,7.13,6.97,3.55,9.07,5.52
2001,3,10,7.92,7.37,7.64,7.35,4.14,10.25,6.1
2001,3,11,8.93,8.29,8.61,8.22,4.49,10.78,6.29
2001,3,12,6.98,4.83,5.9,6.64,3.66,8.74,5.08
2001,3,13,5.26,3.63,4.45,5.07,3.23,6.69,3.47
2001,3,14,5.19,3.9,4.55,4.95,4.29,6.92,2.63
2001,3,15,5.18,4.11,4.64,5.48,6.72,9.29,2.56
2001,3,16,5.29,3.55,4.41,5.32,3.91,7.29,3.38
2001,3,17,3.23,2.05,2.64,3.98,3.52,5.05,1.54
2001,3,18,2.44,1.68,2.06,3.52,2.48,3.7,1.23
2001,3,19,2.19,-0.81,0.69,2.55,3.34,4.12,0.77
2001,3,20,2.98,-0.35,1.32,3.48,4.7,5.37,0.66
2001,3,21,0.22,-1.17,-0.48,1.48,2.49,1.25,-1.24
2001,3,22,2.44,0.97,1.7,3.15,4.62,4.65,0.03
2001,3,23,4.72,4.22,4.47,4.81,4.12,7.08,2.96
2001,3,24,5.28,4.01,4.65,5.76,6.87,8.92,2.05
2001,3,25,3.2,1.42,2.31,4.05,3.84,5.33,1.51
2001,3,26,2.17,0.02,1.09,3.16,5.12,4.84,-0.27
2001,3,27,2.45,-0.06,1.19,3.44,7.02,6.3,-0.71
2001,3,28,6,4.69,5.34,5.85,8.52,9.81,1.3
2001,3,29,5.68,4.74,5.21,5.69,3.98,8.16,4.18
2001,3,30,6.4,4.93,5.66,6.27,4.33,8.86,4.53
2001,3,31,7.42,6.33,6.87,6.87,6.61,10,3.39
2001,4,1,9.49,8.46,8.98,8.32,4.01,11.53,7.52
2001,4,2,11.88,9.34,10.61,10.44,9.38,16.87,7.49
2001,4,3,9.76,7.64,8.7,9.23,3.62,11.31,7.69
2001,4,4,8.23,6.29,7.26,7.67,4.15,10.08,5.94
2001,4,5,7.47,5.05,6.26,7.37,4.86,9.96,5.1
2001,4,6,9.78,8.35,9.07,9.29,2.83,11.27,8.44
2001,4,7,8.23,5.59,6.91,7.7,3.35,9.97,6.62
2001,4,8,6.73,4.36,5.55,6.97,4.09,8.86,4.77
2001,4,9,7.55,6.08,6.81,7.79,5.31,9.94,4.62
2001,4,10,8.27,6.84,7.55,8.37,3.42,10.2,6.78
2001,4,11,7.54,4.79,6.16,7.67,6.3,10.44,4.15
2001,4,12,4.96,1.34,3.15,5.33,4.79,7.33,2.55
2001,4,13,3.62,-2.3,0.66,4.12,6.66,6.51,-0.16
2001,4,14,2.77,-0.73,1.02,3.29,7.73,7.4,-0.34
2001,4,15,7.3,5.78,6.55,7.22,3.98,9.18,5.2
2001,4,16,6.69,4.83,5.76,6.9,3.79,8.86,5.07
2001,4,17,5.8,2.87,4.33,6.11,4.46,7.79,3.33
2001,4,18,5.26,2.31,3.79,5.84,2.88,6.59,3.71
2001,4,19,4.65,1.99,3.33,5.15,3.34,6.15,2.82
2001,4,20,4.51,1.8,3.15,5.44,3.43,6.14,2.72
2001,4,21,5.53,3.01,4.27,5.86,6.71,8.84,2.12
2001,4,22,6.72,2.71,4.72,7.06,8.82,10.76,1.94
2001,4,23,7.83,3.48,5.65,8.07,9.62,12.16,2.55
2001,4,24,9.22,6.09,7.65,8.71,8.5,12.76,4.26
2001,4,25,9.64,7.87,8.76,9.34,5.68,12.54,6.86
2001,4,26,9.36,7.48,8.42,9.22,3.9,11.53,7.63
2001,4,27,9.41,7.23,8.32,9.29,4.39,11.76,7.37
2001,4,28,9.1,7.13,8.12,8.78,4.23,11.44,7.21
2001,4,29,10.25,7.42,8.83,10.09,7.52,13.69,6.16
2001,4,30,10.73,8.76,9.75,10.42,5.44,13.59,8.15
2001,5,1,9.48,7.06,8.27,9.51,4.38,11.51,7.14
2001,5,2,11.3,8.15,9.73,10.9,10.54,16.44,5.9
2001,5,3,10.47,8.69,9.58,10.55,7.81,14.53,6.72
2001,5,4,8.36,4.75,6.55,8.88,5.6,11.29,5.68
2001,5,5,7.75,4.04,5.89,8.39,5.02,10.13,5.12
2001,5,6,9.35,5.72,7.53,9.36,5.88,12.07,6.19
2001,5,7,9.62,6.03,7.82,9.8,7.34,13.17,5.83
2001,5,8,9.48,6.44,7.96,9.86,8.25,13.18,4.94
2001,5,9,13.48,10.01,11.75,12.73,10.62,18.05,7.44
2001,5,10,15.32,11.54,13.43,14.12,10.34,20.36,10.01
2001,5,11,15.05,11.33,13.19,14.03,9.7,20.05,10.36
2001,5,12,15.12,10.86,12.99,13.94,10.68,20.13,9.45
2001,5,13,15.56,10.69,13.12,14.22,10.12,20.52,10.4
2001,5,14,15.19,12.22,13.7,14.4,8.95,20.15,11.2
2001,5,15,12.89,10.4,11.65,12.62,5.44,15.47,10.03
2001,5,16,12.97,10.96,11.97,12.38,5.1,15.4,10.29
2001,5,17,11.44,7.93,9.69,11.52,4.75,14.03,9.28
2001,5,18,11.2,9.1,10.15,11.59,4.37,13.39,9.02
2001,5,19,11.63,8.33,9.98,12.12,5.59,14.22,8.62
2001,5,20,11.9,8.32,10.11,12.42,7.21,15.4,8.19
2001,5,21,11.51,8.39,9.95,11.87,7.27,15,7.73
2001,5,22,12.48,9.16,10.83,12.73,8.73,16.68,7.94
2001,5,23,14.23,10,12.12,14.05,11.27,19.37,8.1
2001,5,24,13.4,10.08,11.74,13.51,8.56,17.42,8.87
2001,5,25,13.12,8.79,10.95,13.29,10.28,17.83,7.55
2001,5,26,14.26,10.62,12.44,14.14,9.86,19.1,9.24
2001,5,27,14.03,12.49,13.26,13.95,4.27,15.91,11.64
2001,5,28,15.55,13.85,14.7,15.36,3.93,17.62,13.69
2001,5,29,14.57,11.23,12.9,14.48,5.39,16.83,11.43
2001,5,30,15.45,10.39,12.92,14.65,8.84,19.03,10.19
2001,5,31,12.89,9.71,11.3,13.18,4.18,14.62,10.44
2001,6,1,12.4,9.62,11.01,12.83,5.46,14.83,9.37
2001,6,2,11.95,9.23,10.58,12.37,4.95,14.03,9.08
2001,6,3,10.3,6.27,8.29,11.06,3.84,12.3,8.45
2001,6,4,11.75,9,10.37,11.94,5.96,14.26,8.3
2001,6,5,14.46,10.34,12.4,14.19,7.55,17.73,10.18
2001,6,6,14.5,11.44,12.97,14.33,6.8,17.39,10.58
2001,6,7,12.49,8.55,10.52,13.08,3.2,13.76,10.56
2001,6,8,11.09,6.21,8.65,11.95,5.73,13.51,7.8
2001,6,9,11.87,4.26,8.06,12.9,7.85,15.15,7.3
2001,6,10,12.64,7.34,9.99,13.13,6.11,15.48,9.37
2001,6,11,12.32,8.62,10.47,12.98,4.59,14.11,9.53
2001,6,12,13.32,9.66,11.49,13.65,4.74,15.43,10.69
2001,6,13,13.15,9.4,11.27,13.79,7.33,16.48,9.15
2001,6,14,14.26,9.58,11.92,14.78,9.56,18.1,8.54
2001,6,15,15.4,12.37,13.89,15.33,8.24,19.31,11.07
2001,6,16,15.68,13.29,14.48,15.68,6.41,18.41,12.01
2001,6,17,14.91,12.9,13.9,15.09,4.25,16.99,12.74
2001,6,18,13.2,9.63,11.42,14.04,4.49,14.9,10.4
2001,6,19,13.76,8.88,11.32,14.23,8.57,17.01,8.44
2001,6,20,15.67,11.4,13.54,15.63,8.5,19.73,11.23
2001,6,21,13.81,10.01,11.9,14.59,4.39,15.96,11.57
2001,6,22,13.8,10.55,12.18,14.42,4.34,16.03,11.69
2001,6,23,15.05,11.02,13.04,15.97,6.61,18.31,11.69
2001,6,24,16.37,11.99,14.18,16.55,11.18,21.45,10.27
2001,6,25,16.32,12.62,14.47,16.44,10.02,20.52,10.5
2001,6,26,17.87,13.82,15.84,17.37,10.36,22.65,12.3
2001,6,27,17.31,15.49,16.4,17.01,5.02,19.92,14.9
2001,6,28,17.26,14.09,15.67,17.32,4.99,19.73,14.74
2001,6,29,18.01,15.07,16.54,17.85,6.65,20.94,14.29
2001,6,30,16.87,14.62,15.75,16.59,4.71,19.05,14.33
2001,7,1,16.76,13.37,15.07,17.07,4.43,18.75,14.32
2001,7,2,18.9,15.51,17.21,18.91,6.94,21.99,15.05
2001,7,3,19.04,15.63,17.33,18.88,8.43,22.8,14.37
2001,7,4,19.65,14.71,17.19,19.05,9.3,23.75,14.45
2001,7,5,21.67,17.09,19.38,20.52,9.61,25.78,16.16
2001,7,6,21.88,17.57,19.73,20.53,7.62,26.05,18.43
2001,7,7,19.98,17.23,18.61,19.71,6.55,23.4,16.85
2001,7,8,17.78,16.08,16.93,17.87,3.96,20.19,16.23
2001,7,9,16.69,13.51,15.1,17.16,4.4,18.91,14.51
2001,7,10,17.69,14.88,16.29,17.49,6.4,21.3,14.9
2001,7,11,16.18,11.94,14.06,16.27,3.34,17.48,14.15
2001,7,12,15.92,11.15,13.54,16.37,4.66,18.3,13.63
2001,7,13,15.48,11.94,13.71,15.9,4.59,17.79,13.19
2001,7,14,15.54,12.15,13.85,15.92,6.2,18.42,12.22
2001,7,15,15.19,10.47,12.83,15.69,5.09,17.58,12.5
2001,7,16,15.09,9.67,12.38,15.71,6.66,18.29,11.63
2001,7,17,16.11,11.78,13.94,16.3,8.73,19.4,10.67
2001,7,18,16.23,13.17,14.7,16.51,4.69,18.94,14.25
2001,7,19,15.63,13.76,14.69,15.92,4.02,17.87,13.84
2001,7,20,15.28,12.79,14.03,15.76,5.45,17.76,12.31
2001,7,21,15.86,13.89,14.87,16.01,7.01,19.12,12.11
2001,7,22,18.18,15.39,16.79,18.16,4.56,20.61,16.04
2001,7,23,17.3,15.44,16.37,17.26,5.4,20.57,15.18
2001,7,24,18.65,15.26,16.96,18.26,6.77,21.93,15.17
2001,7,25,18.62,14.85,16.73,18.6,10.02,23.07,13.04
2001,7,26,20.12,15.89,18.01,19.7,11.29,25,13.71
2001,7,27,20.61,16.81,18.71,19.98,9.2,25.24,16.05
2001,7,28,19.58,16.8,18.19,19.52,6.86,22.52,15.66
2001,7,29,19.7,16.05,17.87,19.51,7.77,23.29,15.52
2001,7,30,19.98,16.93,18.45,20.05,5.63,22.73,17.09
2001,7,31,18.63,15.98,17.3,19.05,7.49,22.39,14.9
2001,8,1,16.92,12.27,14.6,17.73,6.22,19.98,13.76
2001,8,2,18.83,14.9,16.87,18.73,11.34,23.78,12.44
2001,8,3,18.63,15.83,17.23,18.68,4.8,20.62,15.81
2001,8,4,17.14,13.55,15.34,17.64,3.71,19.26,15.54
2001,8,5,16.4,13.15,14.77,17.1,3.68,18.3,14.62
2001,8,6,17.39,15.37,16.38,17.66,6.81,20.76,13.94
2001,8,7,17.93,15.49,16.71,18.15,5.55,20.51,14.96
2001,8,8,16.74,13.72,15.23,17.06,3.81,18.51,14.69
2001,8,9,15.45,12.69,14.07,16.15,3.87,17.37,13.51
2001,8,10,14.83,11.25,13.04,15.71,4.94,17.05,12.12
2001,8,11,16.36,12.51,14.44,16.82,7.59,19.72,12.13
2001,8,12,16.64,14.8,15.73,16.77,2.72,18.08,15.36
2001,8,13,18.8,17.05,17.92,18.82,3.89,20.63,16.74
2001,8,14,21.12,17.15,19.14,20.28,7.92,25.04,17.12
2001,8,15,22.74,19,20.87,21.55,10.5,27.7,17.19
2001,8,16,19,16.3,17.65,18.8,5.46,21.02,15.56
2001,8,17,17.9,13.85,15.87,18.17,6.78,20.99,14.21
2001,8,18,18.87,16.5,17.69,18.62,7.35,22.36,15
2001,8,19,19.4,16.33,17.87,19.06,4.69,21.89,17.2
2001,8,20,18.08,15.31,16.69,18.43,5.16,20.84,15.69
2001,8,21,18.91,15.9,17.4,18.84,9.17,22.8,13.62
2001,8,22,20.73,17.02,18.87,20.19,8.7,25.37,16.66
2001,8,23,21.37,17.66,19.51,20.58,8.98,26.15,17.16
2001,8,24,22.68,17.79,20.23,21.12,7.42,26.35,18.93
2001,8,25,23.04,18.23,20.63,21.68,10.15,28.42,18.27
2001,8,26,20.4,18.1,19.25,20.15,5.83,24.02,18.19
2001,8,27,17.2,12.71,14.95,17.82,5.15,19.34,14.2
2001,8,28,15.92,11.41,13.66,16.69,5.44,18.68,13.24
2001,8,29,16.61,12.47,14.54,16.94,6.57,20.25,13.68
2001,8,30,16.29,13.64,14.96,16.9,7.66,20.05,12.39
2001,8,31,16.17,13.8,14.99,16.9,4.45,18.62,14.17
2001,9,1,15.6,12.26,13.93,16.12,4.89,18.12,13.23
2001,9,2,16.79,15.33,16.05,17.01,5.8,19.49,13.69
2001,9,3,15.9,14.15,15.03,16.11,3.16,17.23,14.06
2001,9,4,15.03,12.42,13.73,15.54,2.99,16.62,13.62
2001,9,5,14.57,11.11,12.83,15.04,2.45,15.92,13.47
2001,9,6,15.34,12.81,14.08,15.94,4.15,18.01,13.86
2001,9,7,15.4,12.97,14.18,15.68,2.89,16.9,14.01
2001,9,8,14.15,9.73,11.94,14.98,3.93,16.33,12.4
2001,9,9,13.87,9.29,11.58,14.55,2.62,15.31,12.69
2001,9,10,13.72,9.87,11.8,14.15,2.17,14.86,12.69
2001,9,11,14.51,10.51,12.51,14.91,3.19,16.04,12.85
2001,9,12,15.13,12.7,13.92,15.37,3.8,17.4,13.58
2001,9,13,13.69,10.6,12.15,14.19,3.83,15.46,11.63
2001,9,14,13.48,10.76,12.12,13.62,5.86,16.76,10.9
2001,9,15,13.67,10.63,12.15,14.09,3.21,15.2,11.99
2001,9,16,12.44,9.76,11.11,12.68,3.77,14.55,10.79
2001,9,17,12.44,10.72,11.58,12.65,5.59,15.04,9.46
2001,9,18,11.15,9.5,10.32,12.36,5.98,14.09,8.11
2001,9,19,11.73,10.53,11.12,12.55,2.1,12.65,10.55
2001,9,20,12.87,10.87,11.87,13.6,3.36,14.94,11.58
2001,9,21,13.66,10.99,12.33,13.72,4.88,16.23,11.34
2001,9,22,13.15,10.76,11.95,13.26,4.06,15.19,11.13
2001,9,23,13.23,11.09,12.16,13.4,5.18,16.11,10.93
2001,9,24,12.05,10.71,11.38,12.36,5.97,15.32,9.35
2001,9,25,12.64,10.47,11.55,12.73,7.23,16.42,9.19
2001,9,26,13.3,11.37,12.33,13.51,5.97,16.4,10.43
2001,9,27,14.51,13.12,13.82,14.55,5.77,17.15,11.37
2001,9,28,15.76,13.7,14.73,15.33,6.34,19.16,12.82
2001,9,29,14.82,12.79,13.8,14.98,7.24,18.55,11.31
2001,9,30,15.79,13.7,14.74,15.66,4.2,18.25,14.04
2001,10,1,16.38,13.95,15.17,15.88,2.97,17.73,14.76
2001,10,2,16.01,14.7,15.36,15.59,3.84,18.55,14.7
2001,10,3,15.05,12.87,13.96,14.94,3.92,17.27,13.35
2001,10,4,14.26,12.06,13.16,14.22,4.59,16.72,12.13
2001,10,5,13.65,11.35,12.51,13.87,6.02,17.44,11.41
2001,10,6,15.2,13.49,14.34,15.16,7.53,18.68,11.15
2001,10,7,15,12.48,13.74,14.84,4.27,17.28,13.01
2001,10,8,14.19,10.98,12.59,14.23,4.79,16.65,11.86
2001,10,9,13.76,11.76,12.76,13.87,3.86,15.98,12.12
2001,10,10,13.98,11.55,12.76,13.83,3.69,15.44,11.76
2001,10,11,15.33,13.96,14.65,15.12,4.1,17.54,13.44
2001,10,12,14.13,12.3,13.22,14.03,7.9,18.33,10.44
2001,10,13,15.85,15.09,15.48,15.33,7.73,20.27,12.55
2001,10,14,15.76,14.8,15.27,15.32,6.11,19.05,12.94
2001,10,15,15.64,14.03,14.83,15.26,6.05,19.23,13.17
2001,10,16,13.35,9.85,11.6,13.08,5.94,16.1,10.16
2001,10,17,13.21,11.82,12.51,13.38,8.19,17.9,9.73
2001,10,18,14.32,13.17,13.75,14.37,6.95,17.86,10.91
2001,10,19,14.91,13.98,14.44,14.24,4.38,17.51,13.12
2001,10,20,14.23,12.01,13.12,14.24,6.8,18.47,11.66
2001,10,21,13.37,12.07,12.72,13.55,3.16,14.83,11.68
2001,10,22,12.8,11.71,12.26,12.96,3.71,14.65,10.94
2001,10,23,12.33,11.66,12,12.73,3.7,14.05,10.35
2001,10,24,12.67,11.47,12.07,12.92,3.68,14.86,11.19
2001,10,25,12.87,11.6,12.24,12.96,5.35,15.51,10.16
2001,10,26,12.85,11.42,12.14,13.06,3.88,15.16,11.29
2001,10,27,13.18,11.51,12.34,13.01,3.76,15.3,11.55
2001,10,28,12.19,10.19,11.19,12.06,5.15,14.76,9.61
2001,10,29,12.77,10.62,11.7,12.71,3.96,14.03,10.07
