YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
1996,3,24,7.07,4.57,5.82,7.56,7.27,11.14,3.87
1996,3,25,7.12,3.66,5.39,7.16,9.93,13.26,3.33
1996,3,26,3.5,0.9,2.2,3.79,6.91,6.27,-0.64
1996,3,27,1.4,-4.92,-1.76,1.87,10.16,7,-3.16
1996,3,28,2.28,-1.45,0.41,2.36,8.17,6.65,-1.52
1996,3,29,3.2,0.85,2.03,3.14,7.23,6.58,-0.64
1996,3,30,2.23,-1.7,0.26,2.31,6.91,5.98,-0.92
1996,3,31,2.22,-0.4,0.91,2.46,6.2,5.55,-0.64
1996,4,1,1.38,-4.13,-1.38,2.2,9.41,6.55,-2.85
1996,4,2,1.17,-2.85,-0.84,1.66,8.38,5.21,-3.17
1996,4,3,2.43,-2.6,-0.09,3.02,10.82,8.13,-2.69
1996,4,4,4.25,-1.65,1.3,4.65,12.34,10.48,-1.85
1996,4,5,5.37,1.26,3.31,5.63,11.77,11.29,-0.48
1996,4,6,7.18,3.04,5.11,7.3,10.34,12.73,2.4
1996,4,7,6.39,3.59,4.99,6.44,8.24,11,2.76
1996,4,8,6.96,4.05,5.51,6.62,8.39,11.35,2.96
1996,4,9,8.69,6.25,7.47,8.37,11.31,14.2,2.89
1996,4,10,10.4,6.25,8.33,10.58,11.04,15.8,4.77
1996,4,11,8.58,6.51,7.55,8.92,7.38,11.65,4.27
1996,4,12,3.48,-3.14,0.16,4.23,6.91,7.15,0.24
1996,4,13,5.31,-0.67,2.32,6.14,12.39,11.41,-0.98
1996,4,14,7.15,1.01,4.08,7.81,12.8,13.47,0.67
1996,4,15,9.22,0.45,4.83,8.57,14.69,15.75,1.06
1996,4,16,10.58,1.98,6.28,10.3,13.84,17.55,3.71
1996,4,17,10.28,4.15,7.22,10.45,13.3,17.14,3.84
1996,4,18,10.64,5.99,8.32,11.05,10.02,15.71,5.69
1996,4,19,13.37,6.94,10.15,12.81,10.78,18.3,7.52
1996,4,20,14.51,8.48,11.5,13.98,11.1,20.61,9.5
1996,4,21,15.51,8.39,11.95,15.16,12.41,21.65,9.24
1996,4,22,16.3,10.15,13.23,15.76,10.67,21.61,10.94
1996,4,23,14.05,8.26,11.15,14.12,9.8,17.4,7.6
1996,4,24,9.81,6.13,7.97,10.16,7.16,13.4,6.23
1996,4,25,9.77,5.14,7.46,10.65,9.2,15.08,5.88
1996,4,26,11.29,7.31,9.3,11.73,11.37,16.55,5.18
1996,4,27,13.53,8.53,11.03,14.08,12.62,19.95,7.33
1996,4,28,10.82,6.23,8.52,11.86,9.84,15.3,5.47
1996,4,29,8.11,1.83,4.97,9.8,8.16,12.34,4.18
1996,4,30,9.66,1.78,5.73,9.76,10.16,13.99,3.83
1996,5,1,10.95,5.17,8.06,10.83,9.47,15.51,6.04
1996,5,2,10.7,7.37,9.04,11.48,7.62,14.89,7.27
1996,5,3,8.31,6.3,7.3,9.21,4.96,11.16,6.21
1996,5,4,6.73,2.12,4.42,7.73,7.05,9.68,2.62
1996,5,5,6.81,0,3.4,7.91,9.84,11.41,1.57
1996,5,6,7.77,0.7,4.24,8.5,10.77,13.44,2.66
1996,5,7,9.95,2.51,6.23,10.55,13.73,16.44,2.7
1996,5,8,9.43,2.27,5.85,10.15,11.64,15.69,4.06
1996,5,9,8.73,2.09,5.41,9.49,9.51,13.55,4.05
1996,5,10,7.53,2.56,5.05,8.76,7.82,11.43,3.6
1996,5,11,9.21,4.13,6.67,10.3,9.59,13.15,3.56
1996,5,12,9.24,5.42,7.33,9.97,5.63,12.32,6.69
1996,5,13,8.61,4.68,6.65,9.52,6.19,11.57,5.38
1996,5,14,9.85,6.44,8.14,10.53,6.2,13.33,7.12
1996,5,15,9.11,4.33,6.73,9.94,10.29,14.26,3.97
1996,5,16,8.04,2.14,5.09,9.01,9.99,12.05,2.06
1996,5,17,9.9,7.01,8.46,10.98,6.52,14.08,7.55
1996,5,18,11.41,9.51,10.46,11.44,9.73,16.74,7.01
1996,5,19,11.62,7.44,9.53,11.61,8.65,15.72,7.07
1996,5,20,11.08,4.14,7.61,11.79,11.12,16.15,5.03
1996,5,21,10.37,6.43,8.4,10.65,8.44,14.92,6.48
1996,5,22,10.71,7.18,8.94,11.12,8.84,14.91,6.06
1996,5,23,13.15,9.94,11.54,13.38,6.16,16.18,10.01
1996,5,24,14.14,10.92,12.53,14,4.38,16.87,12.49
1996,5,25,12.87,9.63,11.25,13.01,6.18,15.3,9.12
1996,5,26,12.72,9.05,10.88,13.27,9.34,17.26,7.91
1996,5,27,11.51,8.83,10.17,11.82,8.22,14.94,6.73
1996,5,28,11.33,4.26,7.8,12.45,9.52,14.9,5.38
1996,5,29,16.14,10.82,13.48,16.51,10.72,21.25,10.53
1996,5,30,19.19,13.02,16.11,19.06,13.41,24.74,11.33
1996,5,31,16.23,9.83,13.03,16.97,9.84,19.87,10.02
1996,6,1,13.36,6.84,10.1,14.26,8.73,17.51,8.78
1996,6,2,13.23,6.39,9.8,14.3,10.99,18.33,7.33
1996,6,3,15.14,7.54,11.33,16.11,11.41,20.27,8.87
1996,6,4,15.62,10.45,13.04,16.32,10.21,21.24,11.03
1996,6,5,20.56,12.37,16.46,20.48,15.59,27.3,11.71
1996,6,6,22.57,14.3,18.43,22.42,14.59,28.75,14.16
1996,6,7,24.73,17.1,20.91,24.38,13.98,31.1,17.12
1996,6,8,21.27,16.44,18.86,21.73,12.26,26.78,14.53
1996,6,9,16.87,11.69,14.28,17.93,6.95,20.51,13.55
1996,6,10,20.22,13.86,17.04,20.89,14.24,26.66,12.42
1996,6,11,20.16,14.25,17.2,21.19,11.28,25.64,14.36
1996,6,12,15.84,8.9,12.37,16.9,8.27,19.15,10.88
1996,6,13,14.43,6.51,10.47,15.59,9.95,19.36,9.4
1996,6,14,14.13,7.1,10.62,15.9,11.76,19.5,7.73
1996,6,15,15.53,6.93,11.23,17.06,14.48,22.24,7.76
1996,6,16,16.62,9.04,12.83,18.07,13.2,22.71,9.51
1996,6,17,18.25,10.24,14.24,19.23,14.79,24.8,10.01
1996,6,18,15.73,9.42,12.58,16.97,9.2,19.88,10.68
1996,6,19,13.42,8.21,10.81,14.67,5.52,15.93,10.4
1996,6,20,12.85,7.1,9.98,14.48,8.21,17.41,9.2
1996,6,21,12.1,5.73,8.91,13.86,7.62,15.56,7.94
1996,6,22,12.23,7.9,10.06,13.19,5.19,15.09,9.9
1996,6,23,12.26,7.59,9.93,13.31,5.38,14.94,9.55
1996,6,24,12.31,8.71,10.51,12.95,5.12,14.63,9.51
1996,6,25,13.15,9.33,11.24,14.21,7.41,16.85,9.44
1996,6,26,16.59,10.29,13.44,17.98,13.43,22.8,9.37
1996,6,27,17.26,12.03,14.65,18.21,8.65,21.82,13.17
1996,6,28,17.13,11.53,14.33,17.95,7.96,21.55,13.58
1996,6,29,14.07,10.12,12.09,14.94,4.11,16.3,12.19
1996,6,30,14.91,11.3,13.11,15.39,6.67,18.39,11.72
1996,7,1,14.83,10.02,12.43,15.49,6.02,17.97,11.94
1996,7,2,14.54,9.15,11.84,15.31,7.41,18.21,10.8
1996,7,3,16.58,11.21,13.9,17.12,11.56,21.88,10.33
1996,7,4,16.27,10.63,13.45,16.82,7.72,19.76,12.04
1996,7,5,14.51,9.92,12.21,15.19,7.41,18.13,10.71
1996,7,6,13.23,9.68,11.45,13.8,5.91,15.87,9.96
1996,7,7,14.51,7.77,11.14,15.86,11.21,19.12,7.91
1996,7,8,13.72,8.62,11.17,14.98,8.09,17.6,9.51
1996,7,9,15.49,10.85,13.17,16.53,9.09,19.51,10.42
1996,7,10,15.42,11.32,13.37,16.1,6.73,18.71,11.98
1996,7,11,18.84,13.8,16.32,19.68,13.35,25.01,11.66
1996,7,12,18.37,13.76,16.07,19.26,11.48,23.83,12.35
1996,7,13,18.36,13.28,15.82,19.17,9.91,23.53,13.62
1996,7,14,19.23,15.23,17.23,20.31,9.88,24.15,14.26
1996,7,15,17.62,9.77,13.7,19.01,10.34,22.69,12.35
1996,7,16,15.74,8.53,12.13,17.19,10.58,21.03,10.45
1996,7,17,16.48,8.51,12.5,17.83,11.91,22.67,10.75
1996,7,18,15.53,8.74,12.14,17.03,11.73,20.95,9.22
1996,7,19,17.33,8.76,13.05,19.01,12.94,23.53,10.6
1996,7,20,19.67,8.24,13.96,20.77,14.45,26.22,11.76
1996,7,21,21.55,8.94,15.25,22.37,15.09,28.02,12.92
1996,7,22,22.83,9.53,16.18,23.48,13.79,29.19,15.4
1996,7,23,21.12,13.3,17.21,21.48,11.1,27.29,16.19
1996,7,24,16.53,12.67,14.6,17.42,5.57,19.55,13.98
1996,7,25,16.91,12.79,14.85,18.02,8.95,21.26,12.31
1996,7,26,19.26,10.96,15.11,20.44,13.74,25.58,11.84
1996,7,27,18.07,11.62,14.84,18.9,9.19,22.9,13.71
1996,7,28,18.94,9.8,14.37,20.26,14.1,24.98,10.87
1996,7,29,18.9,13.65,16.27,19.64,7.48,22.4,14.91
1996,7,30,18.95,14.23,16.58,19.97,10.56,24,13.44
1996,7,31,18.11,14.01,16.06,18.71,7.43,21.88,14.45
1996,8,1,17.13,11.87,14.5,17.88,7.52,20.83,13.3
1996,8,2,17.16,10.97,14.07,18.44,9.85,22.08,12.23
1996,8,3,17.37,10.03,13.7,18.41,10.55,22.69,12.14
