YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
1999,6,12,13.83,9.78,11.8,14.9,7.72,17.43,9.71
1999,6,13,15.48,11.8,13.63,15.59,7.96,19.08,11.12
1999,6,14,16.52,12.26,14.39,16.55,8.05,20.4,12.35
1999,6,15,16.89,12.59,14.74,17.01,7.95,20.7,12.75
1999,6,16,18.19,13.51,15.85,17.78,9.77,22.25,12.48
1999,6,17,16.15,12.89,14.52,16.45,6.88,19.62,12.75
1999,6,18,13.75,8.65,11.19,14.84,5.04,16.12,11.08
1999,6,19,16.13,11.05,13.58,16.1,9.05,20.12,11.08
1999,6,20,14.48,12,13.24,14.87,5.47,16.6,11.13
1999,6,21,11.99,8.69,10.34,13.31,3.15,13.37,10.22
1999,6,22,12.85,8.19,10.52,13.98,5.91,15.45,9.54
1999,6,23,14.24,9.27,11.76,14.77,6.04,17.18,11.15
1999,6,24,14.32,9.54,11.93,15.4,6.6,17.52,10.92
1999,6,25,14.39,8.89,11.64,15.37,8.91,18.34,9.43
1999,6,26,16.47,11.34,13.9,16.68,11.48,21.24,9.76
1999,6,27,17.67,15,16.33,17.45,6.2,20.33,14.13
1999,6,28,14.84,11.65,13.25,15.17,3.73,16.21,12.48
1999,6,29,16.57,14.82,15.69,16.36,5.65,20.01,14.37
1999,6,30,16.21,13.63,14.92,16.43,4.17,18.21,14.04
1999,7,1,15.57,13.48,14.52,15.87,4.77,17.93,13.15
1999,7,2,18.31,15.51,16.91,18.19,6.47,21.32,14.85
1999,7,3,18.45,15.55,17,18.1,5.41,21.52,16.12
1999,7,4,18.68,15.39,17.03,18.56,7.59,22.44,14.85
1999,7,5,17.28,15.2,16.24,17.44,5.25,19.65,14.4
1999,7,6,16.92,14.32,15.62,16.87,6.14,19.9,13.76
1999,7,7,17.45,15.62,16.53,17.51,7.05,20.91,13.86
1999,7,8,18.01,14.95,16.48,18.34,6.64,20.89,14.25
1999,7,9,18.42,14.17,16.3,18.48,8.48,22,13.52
1999,7,10,19.5,15.3,17.4,19.33,8.45,23.35,14.9
1999,7,11,21.05,16.96,19.01,20.44,7.26,24.57,17.31
1999,7,12,20.76,17.61,19.19,20.53,7.84,24.69,16.85
1999,7,13,18.37,15.94,17.15,19.21,6.22,21.27,15.05
1999,7,14,16.69,12.96,14.83,17.48,3.86,17.92,14.06
1999,7,15,16.2,12.03,14.12,16.87,5.88,18.82,12.94
1999,7,16,17.19,13.42,15.3,17.65,6.45,19.85,13.4
1999,7,17,18.32,15.33,16.83,18.59,6.8,21.48,14.69
1999,7,18,21.15,16,18.58,20.49,11.2,26.31,15.12
1999,7,19,20.72,17.08,18.9,20.37,5.98,23.47,17.49
1999,7,20,19.43,16.04,17.73,19.3,5.16,21.99,16.83
1999,7,21,17.19,12.15,14.67,17.68,2.33,18.33,16.01
1999,7,22,15.33,11.69,13.51,16.26,2.49,16.69,14.2
1999,7,23,15.68,11.01,13.34,16.71,3.62,17.49,13.87
1999,7,24,19.2,15.76,17.48,19.22,7.59,22.55,14.96
1999,7,25,19.37,15.67,17.52,19.6,7.73,23.4,15.68
1999,7,26,16.91,11.87,14.39,17.87,6.01,19.72,13.71
1999,7,27,16.2,11.17,13.69,17.16,7.17,19.43,12.26
1999,7,28,17.97,13.12,15.55,18.29,10.01,22.5,12.48
1999,7,29,19.7,14.15,16.93,19.56,10.16,24.34,14.19
1999,7,30,20.81,14.58,17.69,20.4,10.65,25.74,15.08
1999,7,31,21.54,14.6,18.07,20.65,10.81,26.93,16.12
1999,8,1,22.37,14.42,18.4,21.28,10.88,27.73,16.85
1999,8,2,22.38,14.09,18.24,21.33,9.59,27.14,17.55
1999,8,3,20.77,15.28,18.03,20.33,7.41,24.62,17.21
1999,8,4,21.58,16.65,19.12,21.33,8.55,25.62,17.06
1999,8,5,20.06,16.73,18.4,20.15,6.58,22.9,16.32
1999,8,6,20.64,15.4,18.01,20.8,9.14,24.81,15.66
1999,8,7,18.9,16.6,17.75,19.26,4.75,21.46,16.71
1999,8,8,18.53,16.26,17.39,18.26,5.3,20.83,15.52
1999,8,9,18.81,15.98,17.39,18.96,4.98,21.29,16.3
1999,8,10,17.5,15.09,16.3,17.83,4.36,19.46,15.1
1999,8,11,15.8,10.48,13.14,17.01,3.88,17.76,13.9
1999,8,12,15.92,9.94,12.93,17.02,4.99,18.65,13.67
1999,8,13,17.57,11.8,14.69,18.01,7.8,21.12,13.31
1999,8,14,17.44,14.69,16.06,18.11,2.89,19.12,16.23
1999,8,15,16.67,12.12,14.4,17.27,3.81,18.34,14.54
1999,8,16,16.07,10.99,13.53,17.03,5.16,18.73,13.58
1999,8,17,15.31,11.55,13.43,16.26,4.92,17.46,12.54
1999,8,18,16.12,13.62,14.87,16.9,5.34,19.55,14.2
1999,8,19,16.05,13.04,14.55,16.83,3.23,17.83,14.6
1999,8,20,15.93,13.03,14.48,16.76,5.11,18.4,13.3
1999,8,21,14.87,10.44,12.65,15.86,4.66,17.29,12.63
1999,8,22,15.12,8.89,12.01,16.09,4.66,17.57,12.9
1999,8,23,15.65,10.44,13.05,16.4,7.16,19.44,12.28
1999,8,24,16.79,12.58,14.68,17.13,9.5,21.15,11.65
1999,8,25,20.84,16.51,18.68,20.16,8.86,25.15,16.29
1999,8,26,19.78,16.91,18.34,19.7,5.71,22.52,16.81
1999,8,27,17.62,14.76,16.19,17.94,4.12,19.91,15.8
1999,8,28,17.8,13.97,15.89,17.86,6.17,21.12,14.94
1999,8,29,18.28,13.45,15.87,18.36,9.3,22.6,13.3
1999,8,30,17.35,13.65,15.5,17.73,6.22,20.85,14.63
1999,8,31,17.03,13.79,15.41,17.68,4.82,19.56,14.74
1999,9,1,17.86,15.23,16.55,17.84,5.24,20.46,15.23
1999,9,2,18.92,15.61,17.26,18.99,8.02,23.02,15
1999,9,3,18.01,12.94,15.48,18.3,10.58,22.82,12.24
1999,9,4,18.44,15.19,16.81,18.64,9.76,23.46,13.7
1999,9,5,19.76,13.69,16.73,19.21,11.81,25.48,13.66
1999,9,6,18.79,16.09,17.44,18.55,6.39,21.8,15.4
1999,9,7,18.58,16.19,17.38,18.64,5.31,21.33,16.03
1999,9,8,19.32,16.24,17.78,19.17,6.95,23.07,16.12
1999,9,9,18.01,14.73,16.37,18.51,6.55,21.8,15.25
1999,9,10,19.45,15.96,17.71,19.58,9.34,24.34,15
1999,9,11,21,15.38,18.19,20.01,9.59,25.9,16.31
1999,9,12,20.07,16.89,18.48,20.15,6.43,23.83,17.4
1999,9,13,18.95,16.66,17.8,19.59,6.14,22.65,16.51
1999,9,14,18.8,16.65,17.73,19.25,6.12,22.28,16.15
1999,9,15,17.32,15.94,16.63,17.8,6.12,20.8,14.68
1999,9,16,16.55,11.8,14.18,17.1,6.67,20.28,13.61
1999,9,17,16.19,12.69,14.44,16.65,4.62,18.48,13.87
1999,9,18,16.05,11.62,13.83,16.73,8.13,20.12,11.99
1999,9,19,17.19,13.1,15.14,17.48,8.41,21.7,13.29
1999,9,20,17.26,13.6,15.43,17.29,5.62,20.27,14.65
1999,9,21,15.85,13.09,14.48,16.34,5.57,18.57,13
1999,9,22,17.49,15.42,16.46,17.68,6.38,20.62,14.24
1999,9,23,18.13,14.99,16.56,17.97,5.19,20.93,15.74
1999,9,24,17.93,14.95,16.44,17.88,5.81,21.17,15.36
1999,9,25,17,14.38,15.69,17.16,4.31,19.35,15.03
1999,9,26,15.95,13.44,14.69,16.55,3.65,17.75,14.1
1999,9,27,15.06,13.65,14.36,15.74,4.03,17.32,13.3
1999,9,28,15.51,13.02,14.27,16.25,2.91,17.07,14.15
1999,9,29,16.47,14.33,15.4,16.69,4.75,18.82,14.07
1999,9,30,15.28,13.36,14.32,15.78,3.1,17,13.9
1999,10,1,14.68,10.92,12.8,15.33,2.98,15.87,12.89
1999,10,2,13.88,11,12.44,14.57,4.75,15.76,11.01
1999,10,3,12.02,9.22,10.62,13.29,2.74,13.58,10.84
1999,10,4,11.63,9.23,10.43,12.72,2.45,12.94,10.5
1999,10,5,11.26,7.59,9.42,12.32,3.69,13.22,9.53
1999,10,6,11.51,8.15,9.83,12.37,3.41,13.48,10.07
1999,10,7,12.42,8.55,10.49,13.02,4.05,14.48,10.43
1999,10,8,13.82,12.62,13.22,13.94,3.21,15.62,12.42
1999,10,9,15.02,13.49,14.26,15.03,1.95,16.08,14.12
1999,10,10,15.69,13.95,14.82,15.65,1.96,16.99,15.02
1999,10,11,13.4,9.61,11.51,13.63,4.63,15.63,11
1999,10,12,11.69,7.3,9.5,12.05,5.12,14.64,9.51
1999,10,13,11.4,7.14,9.27,11.15,4.87,14.3,9.43
1999,10,14,12.7,10,11.35,12.57,6.55,16.08,9.53
1999,10,15,11.65,8.27,9.96,12.27,5.29,14,8.71
1999,10,16,9.37,5.55,7.46,10.63,8.04,14.14,6.09
1999,10,17,7.44,3.56,5.5,9.29,8.07,12.12,4.05
1999,10,18,6.99,3.61,5.3,8.98,7.09,11.19,4.11
1999,10,19,6.4,2.33,4.37,8.4,6.84,10.48,3.65
1999,10,20,6.05,1.57,3.81,8.16,8.12,10.69,2.57
1999,10,21,6.02,3.65,4.83,8.04,7.16,9.72,2.55
1999,10,22,10.53,9.62,10.07,10.84,3.58,12.24,8.65
1999,10,23,12.55,10.96,11.76,12.3,6.45,16.4,9.95
1999,10,24,11.81,10.45,11.13,11.77,3.19,13.59,10.4
1999,10,25,12.19,10.58,11.39,12.2,3.91,14.21,10.3
1999,10,26,12.5,11.29,11.9,12.25,3.41,14.58,11.18
1999,10,27,11.94,10.58,11.26,11.8,4.79,14.42,9.63
1999,10,28,11.49,10.23,10.86,11.41,5.77,14.96,9.19
1999,10,29,11.54,10.19,10.87,11.2,5.12,14.21,9.09
1999,10,30,13.21,11.4,12.31,12.94,7.67,17.37,9.69
1999,10,31,12.23,9.37,10.8,11.94,4.56,14.52,9.96
1999,11,1,12.19,10.11,11.15,12.15,7.24,15.48,8.23
1999,11,2,11.27,8.56,9.91,10.84,4.72,13.55,8.83
1999,11,3,10.17,7.99,9.08,9.87,6.09,13.66,7.57
1999,11,4,9.4,6.65,8.03,9.63,5.56,12.7,7.14
1999,11,5,8.82,6.44,7.63,9.69,5.05,11.3,6.25
1999,11,6,8.89,6.64,7.76,9.83,2.76,10.24,7.48
1999,11,7,10.19,7.92,9.05,10.42,3.76,11.8,8.05
1999,11,8,10.32,9.4,9.86,10.45,3.8,12.26,8.46
1999,11,9,10.5,8.2,9.35,10.37,2.66,12.31,9.65
1999,11,10,9.53,6.82,8.17,9.67,3.38,11.48,8.1
1999,11,11,7.57,5.01,6.29,8.3,5.28,9.98,4.69
1999,11,12,4.82,2.37,3.59,6.12,6.19,8.48,2.29
1999,11,13,6.13,5.12,5.62,6.8,7.8,9.76,1.95
1999,11,14,8.58,6.45,7.51,8.65,7,10.38,3.38
1999,11,15,2.72,-1.01,0.86,4.15,5.88,6.17,0.3
1999,11,16,2.76,1.13,1.94,4.21,5.69,5.4,-0.29
1999,11,17,5.87,3.42,4.65,6.77,2.06,7.19,5.12
1999,11,18,5.58,3.12,4.35,6.46,1.24,6.17,4.92
1999,11,19,4.8,2.46,3.63,5.97,1.7,5.4,3.69
1999,11,20,3.08,1.44,2.26,4.82,3.89,4.51,0.63
1999,11,21,2.53,0.3,1.41,4.38,4.48,4.69,0.22
1999,11,22,6.64,5.22,5.93,6.85,3.45,8.36,4.9
1999,11,23,7.68,6.73,7.2,7.25,3.12,9.42,6.3
1999,11,24,8.13,7.73,7.93,8.06,2.25,9.58,7.33
1999,11,25,8.58,8.16,8.37,8.52,2.7,10.16,7.46
1999,11,26,7.61,6.05,6.83,7.96,4.24,9.62,5.37
1999,11,27,7.89,6.42,7.15,7.86,4.47,10.38,5.9
1999,11,28,8.46,6.71,7.58,8.54,3.83,10.68,6.85
1999,11,29,7.62,6.76,7.19,7.89,1.67,8.51,6.83
1999,11,30,8.57,6.61,7.58,8.22,2.77,10.23,7.46
1999,12,1,9.62,7.04,8.33,9,3.17,10.81,7.64
1999,12,2,7.7,4.06,5.88,7.79,1.55,8.62,7.06
1999,12,3,8.51,5.44,6.98,8.28,5.2,11.06,5.86
1999,12,4,5.47,1.87,3.67,5.9,1.75,6.26,4.51
1999,12,5,5.2,2.67,3.94,5.2,3.17,7.01,3.83
1999,12,6,8.4,7.32,7.87,8.04,6.21,10.33,4.12
1999,12,7,9.33,7.68,8.51,8.73,3.12,10.4,7.26
1999,12,8,7.5,5.98,6.73,7.26,3.54,9.26,5.72
1999,12,9,7.65,5.46,6.55,7.34,2.27,8.91,6.64
1999,12,10,6.92,5.35,6.14,6.82,2.67,7.82,5.15
1999,12,11,8.07,7.04,7.55,7.8,6.72,11.1,4.39
1999,12,12,7.98,6.5,7.24,7.9,3.7,9.83,6.13
1999,12,13,5.8,3.8,4.8,6.42,4.23,7.31,3.08
1999,12,14,4.03,1.93,2.98,4.79,2.09,5.08,2.99
1999,12,15,2.05,-0.4,0.83,3.34,1.54,2.97,1.43
1999,12,16,4.28,2.22,3.25,4.19,5.18,6.42,1.24
1999,12,17,6.21,4.94,5.58,5.84,4.25,8.8,4.56
1999,12,18,3.99,0.4,2.19,3.73,2.72,5.45,2.73
1999,12,19,2.94,0.01,1.48,3.19,1.56,3.8,2.23
1999,12,20,3.2,0.92,2.06,3.01,2.66,4.83,2.16
1999,12,21,0.48,-0.68,-0.1,1.62,2.5,1.9,-0.6
1999,12,22,0.66,-1.63,-0.49,2.12,3.54,2.62,-0.92
1999,12,23,4.78,4.18,4.48,4.83,3.34,6.26,2.93
1999,12,24,6.63,5.55,6.09,6.13,5.32,8.89,3.57
1999,12,25,7.03,4.12,5.58,6.36,3.91,9.04,5.12
1999,12,26,5.51,4.09,4.8,5.55,2.73,6.98,4.25
1999,12,27,4.9,3.37,4.13,5.05,2.73,6.3,3.57
1999,12,28,3.96,2.55,3.26,3.92,2.16,5.33,3.18
1999,12,29,4.13,2.44,3.28,4.13,2.36,5.44,3.08
1999,12,30,3.9,2.87,3.39,4.38,1.8,4.77,2.98
1999,12,31,4.23,3.58,3.9,4.35,2.59,5.67,3.08
2000,1,1,6.17,5.93,6.05,5.59,2.92,8.02,5.1
2000,1,2,6.88,6.4,6.64,6.35,1.78,7.76,5.97
2000,1,3,7.64,6.91,7.27,7.1,1.27,8.27,7.01
2000,1,4,6.34,5.16,5.76,5.93,3.3,8.14,4.83
2000,1,5,4.69,3.63,4.16,4.49,3.87,6.51,2.65
2000,1,6,6.42,5.8,6.11,6.07,2.13,7.58,5.44
2000,1,7,5.92,5.35,5.64,5.73,1.93,7.01,5.08
2000,1,8,5.79,4.93,5.36,5.31,4.6,8.55,3.94
2000,1,9,3.8,2.37,3.08,3.14,4.31,6.51,2.19
2000,1,10,3.42,1.69,2.56,2.93,3.27,5.23,1.98
2000,1,11,2.85,1.94,2.4,3.62,3.55,4.89,1.33
2000,1,12,0.94,-0.31,0.32,2.41,2.59,2.65,0.06
2000,1,13,1.76,0.38,1.07,2.97,1.95,2.82,0.87
2000,1,14,3.94,2.58,3.26,3.58,3.71,5.87,2.15
2000,1,15,2.84,1.83,2.34,2.94,3.22,5.04,1.81
2000,1,16,5.21,4.33,4.77,4.94,4.12,6.65,2.53
2000,1,17,6.73,5.8,6.26,6.38,2.26,7.85,5.59
2000,1,18,6.76,4.93,5.85,6.32,2.66,7.73,5.08
2000,1,19,4.63,2.58,3.61,4.41,2.35,5.87,3.52
2000,1,20,4.59,3.19,3.89,4.15,2.61,5.7,3.08
2000,1,21,5.48,4.05,4.76,4.92,2.77,6.76,3.99
2000,1,22,5.08,3.64,4.36,4.87,2.12,6.21,4.08
2000,1,23,1.73,-0.72,0.5,2.39,6.56,4.48,-2.08
2000,1,24,-1.02,-5.65,-3.34,0.46,4.05,0.71,-3.35
2000,1,25,1.85,0.04,0.94,1.88,3.02,3.64,0.62
2000,1,26,3.19,1.76,2.48,2.67,3.16,5.4,2.24
2000,1,27,3.19,1.12,2.15,2.89,2.82,4.83,2.01
2000,1,28,4.11,2.48,3.29,3.94,3.6,5.47,1.87
2000,1,29,8.31,6.87,7.59,7.18,3.79,9.39,5.6
2000,1,30,8.23,6.98,7.61,7.33,2.24,9.15,6.92
2000,1,31,8.55,7.44,7.99,7.73,1.74,9.01,7.27
2000,2,1,7.48,6.36,6.91,6.98,1.13,8.12,6.99
2000,2,2,6.84,5.31,6.08,6.3,1.59,7.75,6.15
2000,2,3,6.08,5.12,5.6,5.67,2.5,7.57,5.07
2000,2,4,7.1,6.25,6.68,6.63,2.66,8.14,5.47
2000,2,5,6.94,5.53,6.24,6.53,2.91,8.9,5.99
2000,2,6,6.96,6.31,6.64,6.58,2.15,8.06,5.91
2000,2,7,7.28,5.94,6.61,6.73,3.2,8.9,5.69
2000,2,8,7.83,5.35,6.59,6.8,4.43,10.34,5.91
2000,2,9,6.04,3.19,4.62,5.59,2.72,7.66,4.94
2000,2,10,5.76,3.61,4.69,5.34,2.52,6.95,4.43
2000,2,11,5.03,3.26,4.15,4.64,4.86,7.72,2.86
2000,2,12,4.7,3.13,3.91,4.67,4.32,7,2.68
2000,2,13,5.26,2.82,4.04,4.84,3.62,6.89,3.26
2000,2,14,4.97,3.44,4.2,4.54,5.18,7.07,1.89
2000,2,15,5.97,4.51,5.24,5.83,3.21,7.58,4.36
2000,2,16,3.8,0.97,2.39,4.13,2.59,4.55,1.97
2000,2,17,4.12,0.98,2.55,3.97,3.08,5.95,2.87
2000,2,18,5.46,4.35,4.9,5.26,5.55,7.05,1.5
2000,2,19,5.01,2.59,3.8,4.87,2.84,6.13,3.3
2000,2,20,3.53,0.83,2.18,2.9,3.94,5.8,1.86
2000,2,21,3.41,2.13,2.77,3.64,5.02,5.63,0.62
2000,2,22,4.38,1.75,3.06,3.77,4.53,6.88,2.34
2000,2,23,4.58,3.76,4.16,4.73,7.03,8.42,1.39
2000,2,24,6.69,4.94,5.82,6.5,5.81,8.62,2.8
2000,2,25,4.71,2.79,3.75,4.65,3.95,6.88,2.93
2000,2,26,3.94,2.26,3.1,3.86,5.39,7.47,2.08
2000,2,27,6.81,4.83,5.82,6.42,9.05,10.96,1.91
2000,2,28,7.75,6.46,7.11,6.98,4.31,9.61,5.3
2000,2,29,6.26,5.02,5.65,6.21,3.77,7.97,4.2
2000,3,1,5.35,3.19,4.27,5.59,2.46,6.62,4.15
2000,3,2,5.4,3.4,4.4,5.16,5.43,8.32,2.89
2000,3,3,6.89,4.64,5.76,6.51,5.15,8.83,3.68
2000,3,4,3.19,-0.17,1.51,3.6,1.48,3.94,2.46
2000,3,5,4.04,1.75,2.9,4.12,3.73,5.83,2.1
2000,3,6,6.17,4.71,5.44,5.72,3.91,8.05,4.14
2000,3,7,8.66,7.37,8.01,7.96,3.35,10.46,7.11
2000,3,8,9.23,8.34,8.79,8.24,2.62,10.51,7.89
2000,3,9,9.1,7.62,8.36,8.29,3.86,10.83,6.97
2000,3,10,7.05,5.62,6.34,6.69,3.84,8.73,4.9
2000,3,11,7.83,6.08,6.95,7.34,4.18,9.44,5.26
2000,3,12,7.06,5.19,6.12,6.63,5.76,10.44,4.69
2000,3,13,7.07,6.61,6.84,6.69,3.64,8.62,4.98
2000,3,14,7.55,5.96,6.75,7.04,3.65,8.74,5.09
2000,3,15,6.18,3.08,4.63,6.23,3.4,7.49,4.09
2000,3,16,7.43,6.66,7.05,7.29,2.27,8.68,6.4
2000,3,17,7.23,6.25,6.74,7.01,3.2,9.03,5.83
2000,3,18,6.77,4.56,5.67,6.78,1.66,7.79,6.12
2000,3,19,6.34,4.05,5.19,6.67,4.85,9.03,4.18
2000,3,20,6.48,4.9,5.69,6.43,7.43,10.28,2.85
2000,3,21,6.65,4.64,5.65,7.43,6.58,10.61,4.03
2000,3,22,7.61,4.95,6.28,7.51,9.21,13.01,3.8
2000,3,23,7.86,5.08,6.48,7.19,7.76,11.64,3.88
2000,3,24,7.76,7.02,7.39,7.3,5.09,10.66,5.57
2000,3,25,7.84,6.23,7.04,7.63,3.6,9.97,6.37
2000,3,26,6.35,4.51,5.43,6.66,3.19,7.84,4.65
2000,3,27,5.72,3.92,4.82,6.16,4.42,8.14,3.72
2000,3,28,4.7,2.89,3.8,5.56,2.25,5.73,3.48
2000,3,29,5.98,4.54,5.26,6.53,4.65,8.08,3.43
2000,3,30,6.36,5.06,5.71,6.84,3.77,8.5,4.74
2000,3,31,6.17,3.3,4.74,6.69,3.99,8.52,4.54
2000,4,1,6.01,3.7,4.86,6.19,4.24,8.23,3.98
2000,4,2,8.47,6.4,7.44,8.12,7.01,11.59,4.58
2000,4,3,10.08,7.37,8.73,9.54,8.61,14.44,5.83
2000,4,4,7.78,6.33,7.06,8.11,6.33,10.37,4.04
2000,4,5,4.65,0.13,2.39,5.56,5.38,7.31,1.94
2000,4,6,5.27,2.16,3.72,5.81,8.18,9.34,1.17
2000,4,7,6.37,2.99,4.68,6.75,7.63,10.48,2.84
2000,4,8,6.62,2.76,4.69,6.48,8.91,11.06,2.15
2000,4,9,7.8,4.08,5.94,7.76,9.21,12.71,3.5
2000,4,10,5.39,0.87,3.13,6.14,6.95,8.98,2.03
2000,4,11,5.76,2.14,3.95,6.44,8.12,9.55,1.43
2000,4,12,5.98,3.86,4.91,6.43,3.07,7.46,4.39
2000,4,13,5.44,3.77,4.61,6.08,3.51,7.58,4.07
2000,4,14,6.35,4.32,5.33,6.77,5.49,9.6,4.12
2000,4,15,7.76,5.84,6.8,7.79,6.96,11.63,4.67
2000,4,16,8.23,4.45,6.34,8.4,5.92,11.26,5.33
2000,4,17,9.51,6.64,8.08,9.14,4.23,12.15,7.92
2000,4,18,9.75,6.93,8.34,9.53,7.25,13.59,6.34
2000,4,19,10.29,8.08,9.19,9.94,7.96,14.14,6.18
2000,4,20,11.09,9.16,10.12,10.48,7.61,14.6,6.99
2000,4,21,11.54,8.31,9.93,10.74,4.66,14.12,9.48
2000,4,22,11.78,10.06,10.92,10.85,5.98,15.3,9.32
2000,4,23,10.36,9.5,9.93,10.2,2.98,11.82,8.83
2000,4,24,11.06,8.03,9.55,10.78,6.4,14.13,7.74
2000,4,25,12.74,9.4,11.07,11.76,9.05,17.08,8.02
2000,4,26,12.54,10.33,11.44,12.13,8.02,17.62,9.6
2000,4,27,13.48,11.61,12.55,12.7,7.28,16.83,9.55
2000,4,28,13.28,11.83,12.55,12.98,7.82,16.97,9.15
2000,4,29,10.15,9,9.58,10.51,3.27,11.54,8.26
2000,4,30,11.08,9.72,10.4,11.01,5.06,13.87,8.82
2000,5,1,11.25,9.59,10.42,11.58,6.75,14.85,8.1
2000,5,2,9.94,8.43,9.19,10.42,3.77,12.2,8.44
2000,5,3,10.51,9.18,9.84,10.93,4.36,12.91,8.55
2000,5,4,11.95,9.87,10.9,12.17,7.41,16.07,8.65
2000,5,5,14.83,11.14,12.98,13.77,10.95,20.05,9.11
2000,5,6,16.55,13.07,14.81,15.02,9.86,21.47,11.61
2000,5,7,16.89,13.14,15.01,15.33,10.06,22.11,12.05
2000,5,8,17.76,13.16,15.47,15.8,9.84,22.14,12.3
2000,5,9,18.27,13.19,15.73,16.15,8.48,23.21,14.72
2000,5,10,17.37,14.28,15.83,16.14,9.55,22.36,12.81
2000,5,11,15.43,11.8,13.61,14.85,7.66,19.24,11.58
2000,5,12,16.05,12.12,14.08,15.36,10.46,21.04,10.58
2000,5,13,16.77,11.76,14.26,15.55,10.88,22.05,11.15
2000,5,14,18.12,10.85,14.48,16.29,9.98,23.62,13.64
2000,5,15,19.39,12.02,15.7,16.85,10.27,23.9,13.63
2000,5,16,18.88,15.19,17.04,17.26,8.7,23.43,14.72
2000,5,17,12.94,9.4,11.18,13.37,4.17,14.57,10.4
2000,5,18,11.25,8.39,9.82,12.01,3.3,12.92,9.63
2000,5,19,10.37,7.82,9.09,11.07,3.58,11.92,8.33
2000,5,20,10.83,7.16,8.99,11.58,5.16,13.19,8.03
2000,5,21,10.37,8.42,9.4,10.96,3.89,12.31,8.43
2000,5,22,12.05,9.11,10.58,12.46,4.88,14.44,9.55
2000,5,23,13.57,11.34,12.45,13.37,7.2,16.84,9.65
2000,5,24,13.83,10.87,12.35,14.09,3.47,15.97,12.49
2000,5,25,12.92,10.01,11.47,13.12,3.41,13.97,10.56
2000,5,26,13.23,9.96,11.59,13.12,6.08,15.91,9.83
2000,5,27,11.85,7.65,9.75,12.3,4.59,14.45,9.86
2000,5,28,10.51,8.02,9.27,11.04,2.88,12.2,9.32
2000,5,29,11.01,7.94,9.48,11.63,4.15,13.27,9.12
2000,5,30,11.12,8.04,9.58,11.51,4.2,12.73,8.53
2000,5,31,12.9,7.62,10.26,13.31,7.71,15.98,8.26
2000,6,1,14.28,12.55,13.41,13.9,5.09,16.98,11.9
2000,6,2,14.65,12.27,13.46,14.89,5.77,17.48,11.72
2000,6,3,16.61,14.62,15.62,15.93,10.65,21.12,10.48
2000,6,4,15.21,12.36,13.79,15.28,5.77,17.51,11.74
2000,6,5,12.94,11.47,12.2,13.15,4.51,15.44,10.94
2000,6,6,13.33,10.54,11.93,14.12,3.96,15.13,11.17
2000,6,7,13.09,8.65,10.87,13.62,3.95,14.96,11
2000,6,8,15.15,10,12.58,14.98,10.62,19.8,9.18
2000,6,9,18.65,15.08,16.87,18.01,12.31,24.32,12.01
2000,6,10,14.74,12.49,13.62,15.45,5.29,16.83,11.54
2000,6,11,14.39,11.44,12.91,15.05,5.93,17.08,11.15
2000,6,12,15.68,12.98,14.33,16,5.91,18.65,12.74
2000,6,13,16.2,14.28,15.24,16.59,5.57,18.49,12.92
2000,6,14,16.25,14.33,15.3,16.43,3.84,18.23,14.4
2000,6,15,14.73,11.3,13.01,15.51,5.83,17.03,11.2
2000,6,16,13.81,7.78,10.8,14.75,6.45,17.04,10.59
2000,6,17,14.95,9.18,12.06,15.34,10.81,19.56,8.75
2000,6,18,19.48,13.25,16.37,18.25,11.69,25.02,13.33
2000,6,19,21.48,17.06,19.27,20,11.04,26.57,15.53
2000,6,20,22.68,18.59,20.64,20.96,9.66,27.74,18.08
2000,6,21,18.97,15.57,17.27,18.83,6.55,21.91,15.37
2000,6,22,16.25,11.11,13.68,16.56,4.18,18.3,14.12
2000,6,23,15.47,12.28,13.87,16.15,4.48,17.93,13.45
2000,6,24,13.31,10.37,11.84,14.33,3.73,14.88,11.15
2000,6,25,13.01,9.46,11.24,14.46,3.68,14.76,11.08
2000,6,26,12.55,7.8,10.17,13.68,4.59,14.53,9.94
2000,6,27,13.11,8.97,11.04,14.39,6.85,16.23,9.39
2000,6,28,13.06,8.61,10.83,14.55,5.79,15.9,10.11
2000,6,29,12.85,8.55,10.7,14.1,4.88,14.93,10.05
2000,6,30,13.83,9.53,11.68,15.15,7.49,17.33,9.85
2000,7,1,14.44,12.53,13.49,14.98,5.9,17.29,11.39
2000,7,2,17.61,14.48,16.05,17.37,8.73,21.35,12.63
2000,7,3,17.41,14.68,16.05,17.25,6.35,20.08,13.73
2000,7,4,17.26,14.08,15.67,17.4,7.72,21.12,13.4
2000,7,5,15.85,13.89,14.87,16.25,4.08,18.01,13.94
2000,7,6,16.36,12.76,14.56,17.05,6.35,19.27,12.92
2000,7,7,14.19,10.46,12.33,15.14,6.05,17.17,11.11
2000,7,8,13.79,10.71,12.25,14.98,5.07,15.62,10.55
2000,7,9,14.84,13.21,14.03,15.28,3.41,16.7,13.29
2000,7,10,15.01,12.18,13.6,15.56,3.85,17.08,13.23
2000,7,11,13.4,10.9,12.15,14.02,2.34,14.14,11.81
2000,7,12,13.38,9.36,11.37,14.35,4.76,15.51,10.76
2000,7,13,15.08,13.22,14.15,15.38,4.42,17.3,12.89
2000,7,14,13.8,10.87,12.33,14.67,3.14,15.21,12.06
